iso_code,country,year,sex,age_group,homicide_rate
CHE,Switzerland,2018,male,15_17,0.0000000
CHE,Switzerland,2018,male,18_19,1.0753266
CHE,Switzerland,2018,male,20_24,1.1987341
CHE,Switzerland,2018,male,25_29,0.0000000
CHE,Switzerland,2018,male,30_44,0.6644651
CHE,Switzerland,2018,male,45_59,0.6263231
CHE,Switzerland,2018,male,60_PLUS,0.5291397
CHE,Switzerland,2018,male,ALL,0.5209767
CHE,Switzerland,2019,both,ALL,0.5362853
CHE,Switzerland,2019,female,0_9,0.4720834
CHE,Switzerland,2019,female,10_14,0.0000000
CHE,Switzerland,2019,female,15_17,0.8332570
CHE,Switzerland,2019,female,18_19,0.0000000
CHE,Switzerland,2019,female,20_24,0.8572359
CHE,Switzerland,2019,female,25_29,0.3580899
CHE,Switzerland,2019,female,30_44,0.6694755
CHE,Switzerland,2019,female,45_59,0.4236020
CHE,Switzerland,2019,female,60_PLUS,0.8789041
CHE,Switzerland,2019,female,ALL,0.6013932
CHE,Switzerland,2019,male,0_9,1.5662093
CHE,Switzerland,2019,male,10_14,0.4645674
CHE,Switzerland,2019,male,15_17,0.0000000
CHE,Switzerland,2019,male,18_19,0.0000000
CHE,Switzerland,2019,male,20_24,0.8059430
CHE,Switzerland,2019,male,25_29,0.3468651
CHE,Switzerland,2019,male,30_44,0.1096605
CHE,Switzerland,2019,male,45_59,0.5216726
CHE,Switzerland,2019,male,60_PLUS,0.3103794
CHE,Switzerland,2019,male,ALL,0.4701204
CHE,Switzerland,2020,both,ALL,0.5439449
CHE,Switzerland,2020,female,0_9,1.4100859
CHE,Switzerland,2020,female,10_14,0.4833732
CHE,Switzerland,2020,female,15_17,0.0000000
CHE,Switzerland,2020,female,18_19,0.0000000
CHE,Switzerland,2020,female,20_24,1.7262772
CHE,Switzerland,2020,female,25_29,0.3615087
CHE,Switzerland,2020,female,30_44,0.4411352
CHE,Switzerland,2020,female,45_59,0.6353674
CHE,Switzerland,2020,female,60_PLUS,0.4319951
CHE,Switzerland,2020,female,ALL,0.6201931
CHE,Switzerland,2020,male,0_9,0.2225194
CHE,Switzerland,2020,male,10_14,0.4570666
CHE,Switzerland,2020,male,15_17,0.7842276
CHE,Switzerland,2020,male,18_19,0.0000000
CHE,Switzerland,2020,male,20_24,0.8093201
CHE,Switzerland,2020,male,25_29,1.0479599
CHE,Switzerland,2020,male,30_44,0.3249167
CHE,Switzerland,2020,male,45_59,0.5221261
CHE,Switzerland,2020,male,60_PLUS,0.4049823
CHE,Switzerland,2020,male,ALL,0.4665159
CHE,Switzerland,2021,both,ALL,0.4823692
CHE,Switzerland,2021,female,0_9,0.4673318
CHE,Switzerland,2021,female,10_14,0.4750684
CHE,Switzerland,2021,female,15_17,0.0000000
CHE,Switzerland,2021,female,18_19,0.0000000
CHE,Switzerland,2021,female,20_24,1.3077423
CHE,Switzerland,2021,female,25_29,0.3650901
CHE,Switzerland,2021,female,30_44,0.9806902
CHE,Switzerland,2021,female,45_59,0.5302179
CHE,Switzerland,2021,female,60_PLUS,0.3395038
CHE,Switzerland,2021,female,ALL,0.5700975
CHE,Switzerland,2021,male,0_9,0.0000000
CHE,Switzerland,2021,male,10_14,0.0000000
CHE,Switzerland,2021,male,15_17,0.0000000
CHE,Switzerland,2021,male,18_19,0.0000000
CHE,Switzerland,2021,male,20_24,1.2221104
CHE,Switzerland,2021,male,25_29,1.4078212
CHE,Switzerland,2021,male,30_44,0.4272450
CHE,Switzerland,2021,male,45_59,0.3140876
CHE,Switzerland,2021,male,60_PLUS,0.2972525
CHE,Switzerland,2021,male,ALL,0.3933538
CHE,Switzerland,2022,both,ALL,0.4776971
CHE,Switzerland,2022,female,0_9,0.2322007
CHE,Switzerland,2022,female,10_14,0.0000000
CHE,Switzerland,2022,female,15_17,0.0000000
CHE,Switzerland,2022,female,18_19,0.0000000
CHE,Switzerland,2022,female,20_24,0.0000000
CHE,Switzerland,2022,female,25_29,0.7436672
CHE,Switzerland,2022,female,30_44,0.7545014
CHE,Switzerland,2022,female,45_59,0.4231781
CHE,Switzerland,2022,female,60_PLUS,0.4963494
CHE,Switzerland,2022,female,ALL,0.4517775
CHE,Switzerland,2022,male,0_9,0.8797967
CHE,Switzerland,2022,male,10_14,0.0000000
CHE,Switzerland,2022,male,15_17,0.7631287
CHE,Switzerland,2022,male,18_19,2.2817115
CHE,Switzerland,2022,male,20_24,0.4139690
CHE,Switzerland,2022,male,25_29,1.0703086
CHE,Switzerland,2022,male,30_44,0.2110131
CHE,Switzerland,2022,male,45_59,0.3137829
CHE,Switzerland,2022,male,60_PLUS,0.5767473
CHE,Switzerland,2022,male,ALL,0.5039833
CHE,Switzerland,2023,both,ALL,0.5974819
CHE,Switzerland,2023,female,0_9,0.6953611
CHE,Switzerland,2023,female,10_14,0.4619706
CHE,Switzerland,2023,female,15_17,0.7962861
CHE,Switzerland,2023,female,18_19,1.2052186
CHE,Switzerland,2023,female,20_24,0.9073031
CHE,Switzerland,2023,female,25_29,0.3830075
CHE,Switzerland,2023,female,30_44,0.8569710
CHE,Switzerland,2023,female,45_59,0.6330513
CHE,Switzerland,2023,female,60_PLUS,0.4012669
CHE,Switzerland,2023,female,ALL,0.6270520
CHE,Switzerland,2023,male,0_9,0.0000000
CHE,Switzerland,2023,male,10_14,0.4372713
CHE,Switzerland,2023,male,15_17,0.0000000
CHE,Switzerland,2023,male,18_19,1.1403224
CHE,Switzerland,2023,male,20_24,2.1162633
CHE,Switzerland,2023,male,25_29,0.7304775
CHE,Switzerland,2023,male,30_44,0.6286741
CHE,Switzerland,2023,male,45_59,0.4177397
CHE,Switzerland,2023,male,60_PLUS,0.5561490
CHE,Switzerland,2023,male,ALL,0.5675084
SYR,Syria,1997,both,ALL,1.9198909
SYR,Syria,1998,both,ALL,2.1238384
SYR,Syria,1999,both,ALL,2.0335146
SYR,Syria,2000,both,ALL,2.1457050
SYR,Syria,2001,both,ALL,2.2051056
SYR,Syria,2002,both,ALL,2.1066694
SYR,Syria,2003,both,ALL,2.2639237
SYR,Syria,2004,both,ALL,2.3231876
SYR,Syria,2005,both,ALL,2.2855210
SYR,Syria,2006,both,ALL,2.2712201
SYR,Syria,2007,both,ALL,2.5521777
SYR,Syria,2008,both,ALL,2.4449353
SYR,Syria,2009,both,ALL,2.1659037
SYR,Syria,2010,both,ALL,2.0593868
TJK,Tajikistan,1990,both,ALL,3.1118211
TJK,Tajikistan,1991,both,ALL,2.6708992
TJK,Tajikistan,1992,both,ALL,10.7091019
TJK,Tajikistan,1993,both,ALL,22.7773184
TJK,Tajikistan,1994,both,ALL,10.9177652
TJK,Tajikistan,1995,both,ALL,7.3126640
TJK,Tajikistan,1996,both,ALL,7.9782116
TJK,Tajikistan,1997,both,ALL,8.1109751
TJK,Tajikistan,1998,both,ALL,7.9496185
TJK,Tajikistan,1999,both,ALL,5.7503016
TJK,Tajikistan,2000,both,ALL,4.5029739
TJK,Tajikistan,2001,both,ALL,3.6364334
TJK,Tajikistan,2002,both,ALL,2.7558041
TJK,Tajikistan,2003,both,ALL,2.4629895
TJK,Tajikistan,2004,both,ALL,2.0911424
TJK,Tajikistan,2005,both,ALL,2.2672399
TJK,Tajikistan,2006,both,ALL,2.7488228
TJK,Tajikistan,2006,female,ALL,1.0942219
TJK,Tajikistan,2006,male,ALL,4.5267476
TJK,Tajikistan,2007,both,ALL,1.8347406
TJK,Tajikistan,2007,female,ALL,0.8864234
TJK,Tajikistan,2007,male,ALL,2.8516687
TJK,Tajikistan,2008,both,ALL,1.3626943
TJK,Tajikistan,2008,female,ALL,1.0017094
TJK,Tajikistan,2008,male,ALL,1.7489977
TJK,Tajikistan,2009,both,ALL,1.2950203
TJK,Tajikistan,2009,female,ALL,0.6269322
TJK,Tajikistan,2009,male,ALL,2.0084546
TJK,Tajikistan,2010,both,ALL,2.3653512
TJK,Tajikistan,2010,female,ALL,0.5826413
TJK,Tajikistan,2010,male,ALL,4.2649673
TJK,Tajikistan,2011,both,ALL,1.6102678
TJK,Tajikistan,2011,female,ALL,0.4216021
TJK,Tajikistan,2011,male,ALL,2.8740576
TJK,Tajikistan,2020,both,ALL,0.8923708
TJK,Tajikistan,2020,female,ALL,0.2010553
TJK,Tajikistan,2020,male,ALL,1.6123784
TZA,Tanzania,1995,both,ALL,6.9445594
TZA,Tanzania,1996,both,ALL,7.3774238
TZA,Tanzania,1997,both,ALL,7.4577027
TZA,Tanzania,2003,both,ALL,7.4899793
TZA,Tanzania,2004,both,ALL,7.6778416
TZA,Tanzania,2010,both,ALL,8.6866206
TZA,Tanzania,2010,female,30_44,0.0000000
TZA,Tanzania,2010,female,45_59,29.1965514
TZA,Tanzania,2010,female,60_PLUS,9.8738795
TZA,Tanzania,2010,female,ALL,2.4239427
TZA,Tanzania,2010,male,30_44,2.8777460
TZA,Tanzania,2010,male,45_59,187.6056116
TZA,Tanzania,2010,male,60_PLUS,50.2282983
TZA,Tanzania,2010,male,ALL,15.1258495
TZA,Tanzania,2011,both,ALL,9.0138107
TZA,Tanzania,2011,female,30_44,0.0000000
TZA,Tanzania,2011,female,45_59,29.2152506
TZA,Tanzania,2011,female,60_PLUS,29.6313621
TZA,Tanzania,2011,female,ALL,2.3865774
TZA,Tanzania,2011,male,30_44,2.4144092
TZA,Tanzania,2011,male,45_59,186.8208237
TZA,Tanzania,2011,male,60_PLUS,32.1012398
TZA,Tanzania,2011,male,ALL,15.8304098
TZA,Tanzania,2012,both,ALL,8.6376018
TZA,Tanzania,2012,female,30_44,0.0000000
TZA,Tanzania,2012,female,45_59,26.7032470
TZA,Tanzania,2012,female,60_PLUS,9.0350026
TZA,Tanzania,2012,female,ALL,2.1691277
TZA,Tanzania,2012,male,30_44,2.5818214
TZA,Tanzania,2012,male,45_59,210.7789153
TZA,Tanzania,2012,male,60_PLUS,41.4962025
TZA,Tanzania,2012,male,ALL,15.2898331
TZA,Tanzania,2013,both,ALL,7.5720758
TZA,Tanzania,2013,female,30_44,0.0000000
TZA,Tanzania,2013,female,45_59,24.9190447
TZA,Tanzania,2013,female,60_PLUS,28.5200370
TZA,Tanzania,2013,female,ALL,1.9963767
TZA,Tanzania,2013,male,30_44,2.4934930
TZA,Tanzania,2013,male,45_59,175.6206302
TZA,Tanzania,2013,male,60_PLUS,20.3619157
TZA,Tanzania,2013,male,ALL,13.3018820
TZA,Tanzania,2014,female,30_44,0.0000000
TZA,Tanzania,2014,female,45_59,43.2945149
TZA,Tanzania,2014,female,60_PLUS,32.6499263
TZA,Tanzania,2014,male,30_44,2.6402955
TZA,Tanzania,2014,male,45_59,169.0302299
TZA,Tanzania,2014,male,60_PLUS,13.3051174
TZA,Tanzania,2015,both,ALL,7.2009433
TZA,Tanzania,2015,female,30_44,0.0000000
TZA,Tanzania,2015,female,45_59,31.7022319
TZA,Tanzania,2015,female,60_PLUS,9.2502728
TZA,Tanzania,2015,female,ALL,2.5486636
TZA,Tanzania,2015,male,30_44,2.7637670
TZA,Tanzania,2015,male,45_59,149.7259654
TZA,Tanzania,2015,male,60_PLUS,6.2679015
TZA,Tanzania,2015,male,ALL,11.9680359
TZA,Tanzania,2016,both,ALL,6.3893415
TZA,Tanzania,2016,female,ALL,2.3455099
TZA,Tanzania,2016,male,ALL,10.5209368
TZA,Tanzania,2017,both,ALL,5.6546929
TZA,Tanzania,2017,female,ALL,1.9078691
TZA,Tanzania,2017,male,ALL,9.4743156
TZA,Tanzania,2018,both,ALL,4.7599859
TZA,Tanzania,2018,female,ALL,1.8770389
TZA,Tanzania,2018,male,ALL,7.6962742
TZA,Tanzania,2019,both,ALL,4.5948543
TZA,Tanzania,2019,female,ALL,1.6308959
TZA,Tanzania,2019,male,ALL,7.6141087
TZA,Tanzania,2020,both,ALL,3.7492129
TZA,Tanzania,2020,female,ALL,1.7258004
TZA,Tanzania,2020,male,ALL,5.8103991
THA,Thailand,1990,both,ALL,9.7628117
THA,Thailand,1991,both,ALL,10.0394592
THA,Thailand,1992,both,ALL,10.5408837
THA,Thailand,1993,both,ALL,9.5495704
THA,Thailand,1994,both,ALL,8.5921054
THA,Thailand,1995,both,ALL,7.6855090
THA,Thailand,1995,female,ALL,2.4036078
THA,Thailand,1995,male,ALL,12.9994966
THA,Thailand,1996,both,ALL,7.4666142
THA,Thailand,1996,female,ALL,2.4580562
THA,Thailand,1996,male,ALL,12.5175363
THA,Thailand,1997,both,ALL,7.8831334
THA,Thailand,1997,female,ALL,2.4936757
THA,Thailand,1997,male,ALL,13.3317203
THA,Thailand,1998,both,ALL,8.7138667
THA,Thailand,1998,female,ALL,2.6174488
THA,Thailand,1998,male,ALL,14.8930342
THA,Thailand,1999,both,ALL,8.1092738
THA,Thailand,1999,female,ALL,2.5926351
THA,Thailand,1999,male,ALL,13.7150595
THA,Thailand,2000,both,ALL,8.1608924
THA,Thailand,2000,female,ALL,2.8370417
THA,Thailand,2000,male,ALL,13.5807833
THA,Thailand,2001,both,ALL,7.8867399
THA,Thailand,2002,both,ALL,7.0612286
THA,Thailand,2002,female,ALL,2.1498384
THA,Thailand,2002,male,ALL,12.0706842
THA,Thailand,2003,both,ALL,9.9185785
THA,Thailand,2003,female,ALL,2.9066652
THA,Thailand,2003,male,ALL,17.0762063
THA,Thailand,2004,both,ALL,6.5284436
THA,Thailand,2004,female,ALL,1.5226541
THA,Thailand,2004,male,ALL,11.6420561
THA,Thailand,2005,both,ALL,7.2798968
THA,Thailand,2005,female,ALL,1.8626050
THA,Thailand,2005,male,ALL,12.8177375
THA,Thailand,2006,both,ALL,7.0409537
THA,Thailand,2006,female,ALL,1.7244564
THA,Thailand,2006,male,ALL,12.4792959
THA,Thailand,2007,both,ALL,6.6093021
THA,Thailand,2007,female,ALL,1.7562936
THA,Thailand,2007,male,ALL,11.5764935
THA,Thailand,2008,both,ALL,5.8769742
THA,Thailand,2008,female,ALL,1.5379659
THA,Thailand,2008,male,ALL,10.3205192
THA,Thailand,2009,both,ALL,5.4359091
THA,Thailand,2009,female,ALL,1.4258609
THA,Thailand,2009,male,ALL,9.5448537
THA,Thailand,2010,both,ALL,5.3281269
THA,Thailand,2010,female,ALL,1.3166091
THA,Thailand,2010,male,ALL,9.4422994
THA,Thailand,2011,both,ALL,4.7922530
THA,Thailand,2011,female,ALL,1.2735903
THA,Thailand,2011,male,ALL,8.4058093
THA,Thailand,2012,female,ALL,1.3483802
THA,Thailand,2012,male,ALL,8.3210616
THA,Thailand,2013,female,ALL,1.0669448
THA,Thailand,2013,male,ALL,7.3128252
THA,Thailand,2014,female,ALL,1.1316434
THA,Thailand,2014,male,ALL,6.4979369
TLS,Timor-Leste,2004,both,ALL,2.4755832
TLS,Timor-Leste,2005,both,ALL,4.8507319
TLS,Timor-Leste,2006,both,ALL,5.0174227
TLS,Timor-Leste,2007,both,ALL,6.1698357
TLS,Timor-Leste,2008,both,ALL,3.3900620
TLS,Timor-Leste,2009,both,ALL,3.0223408
TLS,Timor-Leste,2010,both,ALL,3.5955321
TLS,Timor-Leste,2015,both,ALL,4.0659463
TON,Tonga,1995,both,ALL,1.9955201
TON,Tonga,1996,both,ALL,1.9945051
TON,Tonga,1997,both,ALL,1.9866201
TON,Tonga,2000,both,ALL,0.9739232
TON,Tonga,2000,female,ALL,0.0000000
TON,Tonga,2000,male,ALL,1.9278595
TON,Tonga,2001,both,ALL,5.8089720
TON,Tonga,2001,female,ALL,1.9557607
TON,Tonga,2001,male,ALL,9.5863490
TON,Tonga,2002,both,ALL,5.7762567
TON,Tonga,2002,female,ALL,1.9440124
TON,Tonga,2002,male,ALL,9.5358883
TON,Tonga,2003,both,ALL,5.7436055
TON,Tonga,2003,female,ALL,0.0000000
TON,Tonga,2003,male,ALL,11.3808801
TON,Tonga,2004,both,ALL,1.9034748
TON,Tonga,2004,female,ALL,0.0000000
TON,Tonga,2004,male,ALL,3.7725172
TON,Tonga,2005,both,ALL,3.7853337
TON,Tonga,2005,female,ALL,0.0000000
TON,Tonga,2005,male,ALL,7.5043384
TON,Tonga,2006,both,ALL,7.5291992
TON,Tonga,2006,female,ALL,0.0000000
TON,Tonga,2006,male,ALL,14.9309444
TON,Tonga,2007,both,ALL,0.9369788
TON,Tonga,2007,female,ALL,0.0000000
TON,Tonga,2007,male,ALL,1.8606036
TON,Tonga,2008,both,ALL,3.7376191
TON,Tonga,2008,female,ALL,1.8774759
TON,Tonga,2008,male,ALL,5.5806686
TON,Tonga,2009,both,ALL,7.4625125
TON,Tonga,2009,female,ALL,5.6091017
TON,Tonga,2009,male,ALL,9.3078670
TON,Tonga,2010,both,ALL,0.9311030
TON,Tonga,2010,female,ALL,0.0000000
TON,Tonga,2010,male,ALL,1.8621974
TON,Tonga,2011,both,ALL,1.8592631
TON,Tonga,2011,female,ALL,0.0000000
TON,Tonga,2011,male,ALL,3.7266155
TON,Tonga,2012,both,ALL,0.9305831
TON,Tonga,2012,female,ALL,1.8532761
TON,Tonga,2012,male,ALL,0.0000000
TON,Tonga,2018,both,ALL,9.4727020
TON,Tonga,2019,both,ALL,0.9463469
TON,Tonga,2019,female,ALL,1.8426556
TON,Tonga,2019,male,ALL,1.9455253
TON,Tonga,2020,male,ALL,3.9108330
TTO,Trinidad and Tobago,2000,both,ALL,9.0924624
TTO,Trinidad and Tobago,2001,both,ALL,11.3913518
TTO,Trinidad and Tobago,2002,both,ALL,12.8377366
TTO,Trinidad and Tobago,2003,both,ALL,17.1060264
TTO,Trinidad and Tobago,2004,both,ALL,19.3253951
TTO,Trinidad and Tobago,2004,female,ALL,3.8292028
TTO,Trinidad and Tobago,2004,male,ALL,35.1147043
TTO,Trinidad and Tobago,2005,both,ALL,28.5495673
TTO,Trinidad and Tobago,2005,female,ALL,5.7138294
TTO,Trinidad and Tobago,2005,male,ALL,51.8312720
TTO,Trinidad and Tobago,2006,both,ALL,27.3055528
TTO,Trinidad and Tobago,2006,female,30_44,12.2680372
TTO,Trinidad and Tobago,2006,female,45_59,2.3445834
TTO,Trinidad and Tobago,2006,female,60_PLUS,6.0013203
TTO,Trinidad and Tobago,2006,female,ALL,4.9553833
TTO,Trinidad and Tobago,2006,male,30_44,68.3031500
TTO,Trinidad and Tobago,2006,male,45_59,43.1204262
TTO,Trinidad and Tobago,2006,male,60_PLUS,19.9256772
TTO,Trinidad and Tobago,2006,male,ALL,50.1058989
TTO,Trinidad and Tobago,2007,both,ALL,28.6367899
TTO,Trinidad and Tobago,2007,female,30_44,3.2415962
TTO,Trinidad and Tobago,2007,female,45_59,6.8066569
TTO,Trinidad and Tobago,2007,female,60_PLUS,8.6367595
TTO,Trinidad and Tobago,2007,female,ALL,4.3497110
TTO,Trinidad and Tobago,2007,male,30_44,80.2708494
TTO,Trinidad and Tobago,2007,male,45_59,29.6065134
TTO,Trinidad and Tobago,2007,male,60_PLUS,18.9657952
TTO,Trinidad and Tobago,2007,male,ALL,53.4280139
TTO,Trinidad and Tobago,2008,both,ALL,39.8663493
TTO,Trinidad and Tobago,2008,female,30_44,12.3179057
TTO,Trinidad and Tobago,2008,female,45_59,6.6196183
TTO,Trinidad and Tobago,2008,female,60_PLUS,1.3769837
TTO,Trinidad and Tobago,2008,female,ALL,8.2215550
TTO,Trinidad and Tobago,2008,male,30_44,99.2684628
TTO,Trinidad and Tobago,2008,male,45_59,54.2167042
TTO,Trinidad and Tobago,2008,male,60_PLUS,28.7850030
TTO,Trinidad and Tobago,2008,male,ALL,72.1878062
TTO,Trinidad and Tobago,2009,both,ALL,36.7642793
TTO,Trinidad and Tobago,2009,female,30_44,9.6743610
TTO,Trinidad and Tobago,2009,female,45_59,5.0351019
TTO,Trinidad and Tobago,2009,female,60_PLUS,5.2529630
TTO,Trinidad and Tobago,2009,female,ALL,5.7385969
TTO,Trinidad and Tobago,2009,male,30_44,80.8211428
TTO,Trinidad and Tobago,2009,male,45_59,47.5263658
TTO,Trinidad and Tobago,2009,male,60_PLUS,27.2389108
TTO,Trinidad and Tobago,2009,male,ALL,68.4729147
TTO,Trinidad and Tobago,2010,both,ALL,34.1108885
TTO,Trinidad and Tobago,2010,female,30_44,12.1271693
TTO,Trinidad and Tobago,2010,female,45_59,2.8260363
TTO,Trinidad and Tobago,2010,female,60_PLUS,4.9963464
TTO,Trinidad and Tobago,2010,female,ALL,7.5437945
TTO,Trinidad and Tobago,2010,male,30_44,81.8040346
TTO,Trinidad and Tobago,2010,male,45_59,39.9887439
TTO,Trinidad and Tobago,2010,male,60_PLUS,32.1427137
TTO,Trinidad and Tobago,2010,male,ALL,61.2790217
TTO,Trinidad and Tobago,2011,both,ALL,25.2332824
TTO,Trinidad and Tobago,2011,female,30_44,5.0283157
TTO,Trinidad and Tobago,2011,female,45_59,4.8757044
TTO,Trinidad and Tobago,2011,female,60_PLUS,0.0000000
TTO,Trinidad and Tobago,2011,female,ALL,4.2524239
TTO,Trinidad and Tobago,2011,male,30_44,63.9608710
TTO,Trinidad and Tobago,2011,male,45_59,35.8602621
TTO,Trinidad and Tobago,2011,male,60_PLUS,27.2659108
TTO,Trinidad and Tobago,2011,male,ALL,46.7003044
TTO,Trinidad and Tobago,2012,both,ALL,27.0692096
TTO,Trinidad and Tobago,2012,female,30_44,8.0119316
TTO,Trinidad and Tobago,2012,female,45_59,3.4480618
TTO,Trinidad and Tobago,2012,female,60_PLUS,15.7686070
TTO,Trinidad and Tobago,2012,female,ALL,6.3368679
TTO,Trinidad and Tobago,2012,male,30_44,58.8426389
TTO,Trinidad and Tobago,2012,male,45_59,31.9406485
TTO,Trinidad and Tobago,2012,male,60_PLUS,22.8545309
TTO,Trinidad and Tobago,2012,male,ALL,48.2932307
TTO,Trinidad and Tobago,2013,both,ALL,28.8110385
TTO,Trinidad and Tobago,2013,female,30_44,8.4354373
TTO,Trinidad and Tobago,2013,female,45_59,6.1765039
TTO,Trinidad and Tobago,2013,female,60_PLUS,3.2017930
TTO,Trinidad and Tobago,2013,female,ALL,5.4560793
TTO,Trinidad and Tobago,2013,male,30_44,75.4172640
TTO,Trinidad and Tobago,2013,male,45_59,39.6872644
TTO,Trinidad and Tobago,2013,male,60_PLUS,18.8684331
TTO,Trinidad and Tobago,2013,male,ALL,52.7330932
TTO,Trinidad and Tobago,2014,both,ALL,28.4984183
TTO,Trinidad and Tobago,2014,female,30_44,9.4153093
TTO,Trinidad and Tobago,2014,female,45_59,6.1811064
TTO,Trinidad and Tobago,2014,female,60_PLUS,6.0522002
TTO,Trinidad and Tobago,2014,female,ALL,6.2561649
TTO,Trinidad and Tobago,2014,male,30_44,75.9905070
TTO,Trinidad and Tobago,2014,male,45_59,40.3135821
TTO,Trinidad and Tobago,2014,male,60_PLUS,26.6720858
TTO,Trinidad and Tobago,2014,male,ALL,51.2936691
TTO,Trinidad and Tobago,2015,both,ALL,29.3873062
TTO,Trinidad and Tobago,2015,female,30_44,2.8748024
TTO,Trinidad and Tobago,2015,female,45_59,2.7530766
TTO,Trinidad and Tobago,2015,female,60_PLUS,3.8189256
TTO,Trinidad and Tobago,2015,female,ALL,4.0074373
TTO,Trinidad and Tobago,2015,male,30_44,78.8512853
TTO,Trinidad and Tobago,2015,male,45_59,33.1054336
TTO,Trinidad and Tobago,2015,male,60_PLUS,23.9686011
TTO,Trinidad and Tobago,2015,male,ALL,55.4190160
TTO,Trinidad and Tobago,2016,both,ALL,32.2193196
TTO,Trinidad and Tobago,2017,both,ALL,34.2498809
TTO,Trinidad and Tobago,2017,female,0_9,2.1814295
TTO,Trinidad and Tobago,2017,female,10_14,0.0000000
TTO,Trinidad and Tobago,2017,female,15_17,14.7438260
TTO,Trinidad and Tobago,2017,female,18_19,5.5067595
TTO,Trinidad and Tobago,2017,female,20_24,12.1456261
TTO,Trinidad and Tobago,2017,female,25_29,15.3471003
TTO,Trinidad and Tobago,2017,female,30_44,4.9769402
TTO,Trinidad and Tobago,2017,female,45_59,6.1771398
TTO,Trinidad and Tobago,2017,female,60_PLUS,8.6713347
TTO,Trinidad and Tobago,2017,female,ALL,7.1008034
TTO,Trinidad and Tobago,2017,male,0_9,0.0000000
TTO,Trinidad and Tobago,2017,male,10_14,2.1215432
TTO,Trinidad and Tobago,2017,male,15_17,35.6226845
TTO,Trinidad and Tobago,2017,male,18_19,90.7102076
TTO,Trinidad and Tobago,2017,male,20_24,118.5735601
TTO,Trinidad and Tobago,2017,male,25_29,119.7998836
TTO,Trinidad and Tobago,2017,male,30_44,102.3276796
TTO,Trinidad and Tobago,2017,male,45_59,44.2659527
TTO,Trinidad and Tobago,2017,male,60_PLUS,22.7797846
TTO,Trinidad and Tobago,2017,male,ALL,62.1362818
TTO,Trinidad and Tobago,2018,both,ALL,35.1576672
TTO,Trinidad and Tobago,2018,female,0_9,1.0921860
TTO,Trinidad and Tobago,2018,female,10_14,2.1793852
TTO,Trinidad and Tobago,2018,female,15_17,3.6485698
TTO,Trinidad and Tobago,2018,female,18_19,5.4103771
TTO,Trinidad and Tobago,2018,female,20_24,14.2222945
TTO,Trinidad and Tobago,2018,female,25_29,19.0975538
TTO,Trinidad and Tobago,2018,female,30_44,5.4064721
TTO,Trinidad and Tobago,2018,female,45_59,3.4118863
TTO,Trinidad and Tobago,2018,female,60_PLUS,5.7951098
TTO,Trinidad and Tobago,2018,female,ALL,6.3303585
TTO,Trinidad and Tobago,2018,male,0_9,1.0533024
TTO,Trinidad and Tobago,2018,male,10_14,2.0972055
TTO,Trinidad and Tobago,2018,male,15_17,31.4608313
TTO,Trinidad and Tobago,2018,male,18_19,56.7610104
TTO,Trinidad and Tobago,2018,male,20_24,126.1633719
TTO,Trinidad and Tobago,2018,male,25_29,156.8243904
TTO,Trinidad and Tobago,2018,male,30_44,100.1675676
TTO,Trinidad and Tobago,2018,male,45_59,38.7373047
TTO,Trinidad and Tobago,2018,male,60_PLUS,22.6883650
TTO,Trinidad and Tobago,2018,male,ALL,64.5547201
TTO,Trinidad and Tobago,2019,both,ALL,36.2988873
TTO,Trinidad and Tobago,2019,female,0_9,1.0982916
TTO,Trinidad and Tobago,2019,female,10_14,0.0000000
TTO,Trinidad and Tobago,2019,female,15_17,3.6484366
TTO,Trinidad and Tobago,2019,female,18_19,5.3809729
TTO,Trinidad and Tobago,2019,female,20_24,26.7858983
TTO,Trinidad and Tobago,2019,female,25_29,14.2547865
TTO,Trinidad and Tobago,2019,female,30_44,10.6589922
TTO,Trinidad and Tobago,2019,female,45_59,8.1709082
TTO,Trinidad and Tobago,2019,female,60_PLUS,6.3296648
TTO,Trinidad and Tobago,2019,female,ALL,8.5467574
TTO,Trinidad and Tobago,2019,male,0_9,1.0594848
TTO,Trinidad and Tobago,2019,male,10_14,4.1621577
TTO,Trinidad and Tobago,2019,male,15_17,27.9217493
TTO,Trinidad and Tobago,2019,male,18_19,92.0198354
TTO,Trinidad and Tobago,2019,male,20_24,130.7712576
TTO,Trinidad and Tobago,2019,male,25_29,126.9068178
TTO,Trinidad and Tobago,2019,male,30_44,100.9879024
TTO,Trinidad and Tobago,2019,male,45_59,45.4340525
TTO,Trinidad and Tobago,2019,male,60_PLUS,28.5151007
TTO,Trinidad and Tobago,2019,male,ALL,64.5317306
TTO,Trinidad and Tobago,2020,both,ALL,26.9408284
TTO,Trinidad and Tobago,2020,female,0_9,2.2251272
TTO,Trinidad and Tobago,2020,female,10_14,0.0000000
TTO,Trinidad and Tobago,2020,female,15_17,3.6852773
TTO,Trinidad and Tobago,2020,female,18_19,21.9052052
TTO,Trinidad and Tobago,2020,female,20_24,6.3906611
TTO,Trinidad and Tobago,2020,female,25_29,13.0327121
TTO,Trinidad and Tobago,2020,female,30_44,12.7602221
TTO,Trinidad and Tobago,2020,female,45_59,4.0985706
TTO,Trinidad and Tobago,2020,female,60_PLUS,3.7865306
TTO,Trinidad and Tobago,2020,female,ALL,7.2109221
