order_id,order_date,product_id,store_id,customer_id,quantity,unit_price,discount,revenue,cost,profit
0RD00618285,2024-05-23,P0178,S038,C028199,5,6.82,0.0,34.1,19.55,14.55
0RD00674482,2023-12-09,P0084,S012,C024500,2,13.73,0.0,27.46,17.7,9.76
0RD00674611,2024-09-23,P0123,S044,C012808,4,9.87,0.0,39.48,23.74,15.74
0RD00289456,2023-11-18,P0048,S043,C033442,4,9.1,0.0,36.4,18.84,17.56
0RD00589150,2024-04-12,P0020,S026,C013352,5,10.08,0.0,50.4,26.38,24.02
0RD00251913,2023-04-07,P0072,S043,C010677,3,10.53,0.0,31.59,21.28,10.31
0RD00070651,2023-12-27,P0100,S090,C028225,4,11.63,0.0,46.52,32.32,14.2
0RD00576415,2024-11-09,P0118,S002,C035282,4,10.84,0.0,43.36,23.55,19.81
0RD00715296,2024-07-25,P0166,S086,C011467,5,8.33,0.0,41.65,25.96,15.69
0RD00067298,2024-06-30,P0197,S001,C032373,5,3.38,0.15,14.36,8.76,5.61
0RD00995773,2024-03-01,P0067,S081,C023459,2,4.78,0.0,9.56,5.34,4.22
0RD00927876,2024-09-30,P0074,S028,C047086,2,7.15,0.0,14.3,7.19,7.11
0RD00544073,2023-09-29,P0056,S014,C000605,5,3.39,0.0,16.95,10.87,6.08
0RD00238877,2023-01-20,P0132,S097,C029718,1,14.88,0.0,14.88,9.37,5.51
0RD00601865,2024-12-30,P0097,S089,C042469,3,11.44,0.15,29.17,15.8,13.37
0RD00242990,2023-04-09,P0098,S021,C023913,3,3.82,0.15,9.74,5.34,4.4
0RD00274140,2023-03-30,P0073,S006,C027574,1,4.44,0.15,3.77,2.12,1.65
0RD00384249,2024-08-09,P0009,S026,C021063,2,6.73,0.1,12.11,7.11,5.01
0RD00537427,2024-10-05,P0145,S081,C030577,1,12.47,0.0,12.47,7.18,5.29
0RD00529104,2023-06-29,P0072,S074,C007205,3,13.06,0.0,39.18,27.05,12.13
0RD00676850,2024-05-14,P0064,S099,C030049,4,5.42,0.0,21.68,11.54,10.14
0RD00468552,2023-08-07,P0141,S063,C019351,4,7.14,0.15,24.28,13.09,11.18
0RD00049408,2023-05-30,P0122,S092,C011571,3,13.98,0.2,33.55,18.27,15.28
0RD00349633,2024-08-06,P0152,S055,C028962,3,4.21,0.0,12.63,8.44,4.19
0RD00108740,2024-06-08,P0189,S004,C012018,1,6.36,0.0,6.36,3.36,3.0
0RD00960491,2023-12-07,P0059,S027,C035360,3,13.72,0.0,41.16,24.76,16.4
0RD00607341,2024-05-09,P0041,S070,C011329,3,10.25,0.1,27.68,13.85,13.82
0RD00049676,2023-12-03,P0137,S047,C035908,1,4.01,0.2,3.21,2.1,1.1
0RD00989050,2023-09-21,P0081,S062,C039829,2,13.72,0.15,23.32,13.5,9.82
0RD00541127,2023-10-21,P0141,S057,C006522,2,13.75,0.0,27.5,15.17,12.33
0RD00634840,2024-04-16,P0033,S077,C002190,3,13.73,0.0,41.19,22.46,18.73
0RD00535889,2024-08-18,P0028,S063,C030831,2,9.45,0.15,16.06,9.48,6.58
0RD00064527,2023-10-05,P0174,S071,C022621,3,3.06,0.0,9.18,5.18,4.0
0RD00764390,2024-11-08,P0124,S098,C012824,4,5.88,0.0,23.52,12.04,11.48
0RD00883174,2024-11-03,P0128,S100,C013672,4,11.36,0.0,45.44,27.39,18.05
0RD00060462,2023-07-29,P0148,S021,C038140,3,11.12,0.1,30.02,19.01,11.01
0RD00333314,2023-07-06,P0170,S084,C022379,1,5.24,0.15,4.45,2.36,2.1
0RD00861456,2024-06-28,P0106,S067,C045868,4,14.11,0.0,56.44,32.67,23.77
0RD00524144,2023-11-03,P0075,S021,C036098,5,8.34,0.2,33.36,21.47,11.89
0RD00331839,2024-01-02,P0119,S053,C010638,3,3.16,0.0,9.48,4.99,4.49
0RD00412349,2023-06-19,P0104,S075,C025249,1,4.72,0.15,4.01,2.29,1.72
0RD00615637,2024-04-29,P0023,S068,C013734,5,3.41,0.0,17.05,9.88,7.17
0RD00446741,2023-11-07,P0178,S006,C036490,2,4.67,0.2,7.47,3.74,3.73
0RD00347790,2023-02-14,P0067,S068,C030809,2,8.27,0.15,14.06,8.23,5.83
0RD00810762,2023-06-17,P0178,S024,C046422,3,7.68,0.0,23.04,11.73,11.31
0RD00304472,2023-05-30,P0007,S053,C035184,4,13.46,0.0,53.84,36.47,17.37
0RD00868050,2024-04-30,P0151,S099,C006487,3,4.06,0.15,10.35,5.72,4.64
0RD00573958,2023-05-08,P0041,S041,C036883,1,9.36,0.0,9.36,6.41,2.95
0RD00667692,2023-10-23,P0184,S049,C038642,4,7.64,0.0,30.56,16.53,14.03
0RD00979758,2023-05-22,P0005,S009,C010465,2,4.03,0.1,7.25,4.09,3.16
0RD00966266,2024-01-21,P0061,S091,C036793,3,7.12,0.0,21.36,13.15,8.21
0RD00847556,2024-09-21,P0015,S008,C019408,1,8.99,0.0,8.99,5.49,3.5
0RD00111720,2024-01-08,P0113,S094,C032114,2,11.17,0.15,18.99,9.91,9.08
0RD00412154,2024-06-23,P0181,S087,C026618,5,12.12,0.0,60.6,42.32,18.28
0RD00424397,2024-10-13,P0051,S069,C010697,5,12.55,0.2,50.2,27.29,22.91
0RD00913117,2024-05-17,P0067,S043,C010574,3,4.88,0.0,14.64,8.27,6.37
0RD00141507,2023-08-20,P0150,S029,C044425,3,5.68,0.0,17.04,10.85,6.19
0RD00924914,2024-07-05,P0144,S094,C031338,2,14.8,0.1,26.64,16.84,9.8
0RD00019236,2024-12-06,P0060,S078,C014608,5,6.69,0.0,33.45,19.35,14.1
0RD00141028,2024-02-14,P0055,S070,C019981,3,6.64,0.15,16.93,10.3,6.63
0RD00550675,2024-10-20,P0097,S095,C037894,4,11.34,0.0,45.36,31.13,14.23
0RD00738975,2023-03-10,P0006,S034,C031736,4,11.74,0.0,46.96,24.31,22.65
0RD00584381,2023-07-28,P0134,S020,C040049,5,3.96,0.0,19.8,12.72,7.08
0RD00399151,2023-02-25,P0095,S055,C008517,4,7.85,0.1,28.26,19.59,8.67
0RD00044953,2023-07-05,P0074,S052,C035121,3,5.5,0.0,16.5,8.89,7.61
0RD00026953,2024-12-27,P0183,S006,C007123,4,13.89,0.0,55.56,34.17,21.39
0RD00052393,2024-06-15,P0121,S061,C014840,2,13.42,0.15,22.81,12.65,10.17
0RD00342982,2023-06-14,P0041,S033,C037505,4,10.6,0.0,42.4,23.3,19.1
0RD00681660,2023-07-26,P0008,S002,C042539,3,9.74,0.0,29.22,16.46,12.76
0RD00555859,2023-06-11,P0103,S034,C007582,3,3.91,0.0,11.73,7.49,4.24
0RD00593126,2024-08-04,P0075,S064,C039433,4,12.85,0.0,51.4,34.95,16.45
0RD00422074,2024-10-19,P0093,S052,C018452,2,13.89,0.2,22.22,13.23,8.99
0RD00068904,2024-04-19,P0077,S029,C006099,5,3.33,0.15,14.15,8.91,5.24
0RD00005862,2024-02-06,P0102,S086,C044894,1,3.56,0.1,3.2,2.05,1.16
0RD00293443,2024-09-28,P0101,S076,C025740,5,11.65,0.1,52.43,31.49,20.93
0RD00758167,2024-09-24,P0103,S066,C014576,2,8.51,0.0,17.02,9.93,7.09
0RD00511493,2024-02-12,P0123,S082,C003844,1,12.29,0.15,10.45,6.92,3.53
0RD00887787,2024-05-17,P0181,S026,C029211,3,7.96,0.1,21.49,13.39,8.1
0RD00181615,2024-07-07,P0116,S017,C021068,1,4.74,0.1,4.27,2.54,1.73
0RD00158901,2024-02-09,P0035,S065,C022245,5,10.26,0.15,43.6,23.33,20.28
0RD00646854,2023-09-30,P0077,S002,C043104,3,12.14,0.0,36.42,24.36,12.06
0RD00585680,2024-07-20,P0007,S036,C013107,3,13.87,0.2,33.29,16.76,16.53
0RD00342189,2023-03-16,P0110,S035,C023099,1,7.27,0.0,7.27,4.38,2.89
0RD00107891,2023-03-09,P0028,S026,C027025,2,3.58,0.15,6.09,4.09,2.0
0RD00011669,2024-10-28,P0153,S033,C045859,3,10.43,0.0,31.29,20.77,10.52
0RD00964470,2024-03-06,P0139,S093,C014527,1,13.65,0.2,10.92,5.78,5.14
0RD00630015,2024-03-25,P0012,S040,C035183,3,9.02,0.0,27.06,16.3,10.76
0RD00305360,2024-04-01,P0149,S049,C019154,3,14.09,0.1,38.04,24.55,13.49
0RD00107322,2023-11-13,P0129,S053,C041731,2,8.5,0.0,17.0,11.25,5.75
0RD00011036,2024-02-02,P0002,S089,C036510,1,11.63,0.0,11.63,6.86,4.77
0RD00647398,2024-02-16,P0018,S035,C018851,4,4.02,0.1,14.47,7.67,6.81
0RD00639706,2023-06-27,P0022,S021,C006557,3,10.57,0.0,31.71,18.42,13.29
0RD00045364,2024-05-12,P0120,S002,C009274,1,11.51,0.0,11.51,7.19,4.32
0RD00144412,2024-05-09,P0157,S066,C037736,3,13.44,0.0,40.32,23.61,16.71
0RD00963673,2023-07-09,P0198,S006,C047365,4,5.04,0.2,16.13,11.03,5.1
0RD00753512,2024-05-07,P0121,S097,C047131,4,10.01,0.0,40.04,20.33,19.71
0RD00882798,2024-05-18,P0041,S055,C042683,2,10.13,0.1,18.23,10.86,7.37
0RD00079155,2023-08-11,P0023,S010,C026614,4,13.09,0.2,41.89,25.25,16.64
0RD00842265,2023-07-05,P0070,S076,C016321,5,8.65,0.0,43.25,27.48,15.77
0RD00731748,2024-08-22,P0011,S054,C041494,2,10.13,0.2,16.21,10.64,5.57
0RD00568880,2024-12-25,P0129,S013,C037036,3,14.96,0.0,44.88,28.11,16.77
0RD00257565,2023-06-05,P0038,S057,C049036,1,12.15,0.2,9.72,6.34,3.38
0RD00413890,2023-05-23,P0018,S045,C005537,2,8.54,0.0,17.08,10.04,7.04
0RD00895795,2024-05-15,P0055,S048,C024733,2,9.89,0.0,19.78,11.75,8.03
0RD00914084,2023-01-27,P0075,S015,C015173,4,10.48,0.0,41.92,24.82,17.1
0RD00993414,2024-02-04,P0115,S040,C049557,3,14.82,0.0,44.46,30.0,14.46
0RD00327543,2023-04-10,P0067,S038,C034965,3,3.26,0.15,8.31,4.38,3.93
0RD00085483,2024-11-29,P0024,S098,C005054,3,11.04,0.0,33.12,21.87,11.25
0RD00375743,2024-10-27,P0094,S008,C018988,3,3.16,0.15,8.06,4.88,3.18
0RD00148202,2024-01-06,P0094,S031,C018676,4,5.81,0.0,23.24,15.87,7.37
0RD00157251,2024-08-04,P0046,S038,C038538,1,8.16,0.0,8.16,4.22,3.94
0RD00099817,2023-05-23,P0188,S078,C010471,2,3.83,0.0,7.66,4.05,3.61
0RD00468033,2023-04-27,P0139,S026,C032118,3,12.25,0.0,36.75,23.79,12.96
0RD00148369,2024-11-10,P0086,S022,C038868,1,9.31,0.1,8.38,4.76,3.62
0RD00834364,2023-10-04,P0175,S091,C015963,1,14.23,0.15,12.1,7.25,4.84
0RD00411949,2023-10-27,P0022,S088,C034247,4,7.81,0.1,28.12,16.5,11.61
0RD00695138,2023-10-03,P0040,S091,C049280,2,4.78,0.1,8.6,5.04,3.56
0RD00523828,2023-10-05,P0031,S091,C013474,3,4.47,0.0,13.41,7.76,5.65
0RD00227529,2023-01-09,P0020,S017,C011700,3,6.29,0.2,15.1,7.95,7.15
0RD00485601,2023-02-25,P0093,S080,C005239,4,9.32,0.0,37.28,25.52,11.76
0RD00323429,2023-03-23,P0168,S036,C039294,2,14.45,0.0,28.9,16.88,12.02
0RD00854032,2024-11-17,P0139,S004,C034533,2,14.12,0.15,24.0,14.29,9.71
0RD00733474,2023-08-28,P0004,S037,C049763,3,14.94,0.0,44.82,29.83,14.99
0RD00716004,2023-03-07,P0040,S002,C031935,1,10.34,0.0,10.34,6.18,4.16
0RD00309460,2024-12-26,P0012,S092,C033791,5,11.85,0.2,47.4,26.95,20.45
0RD00901515,2023-10-11,P0100,S016,C013583,2,7.55,0.0,15.1,10.35,4.75
0RD00737512,2023-07-18,P0141,S025,C029351,1,12.89,0.0,12.89,7.69,5.2
0RD00100203,2024-01-07,P0103,S065,C005511,5,11.76,0.0,58.8,39.53,19.27
0RD00035923,2024-08-04,P0078,S037,C020985,1,8.4,0.0,8.4,4.78,3.62
0RD00290651,2023-03-09,P0023,S098,C000829,5,3.21,0.0,16.05,8.2,7.85
0RD00147912,2023-09-30,P0057,S020,C013375,3,11.26,0.0,33.78,18.65,15.13
0RD00129773,2024-08-18,P0062,S039,C031660,5,11.43,0.1,51.44,27.08,24.36
0RD00805107,2024-02-24,P0014,S053,C005163,3,8.3,0.0,24.9,15.15,9.75
0RD00396642,2024-07-15,P0124,S080,C041526,5,12.28,0.0,61.4,39.62,21.78
0RD00333055,2024-06-06,P0183,S065,C011014,5,7.21,0.2,28.84,14.88,13.96
0RD00551142,2024-04-09,P0077,S062,C037166,5,9.95,0.2,39.8,27.37,12.43
0RD00409361,2023-06-17,P0048,S023,C000978,4,13.4,0.2,42.88,21.64,21.24
0RD00940980,2023-12-09,P0131,S041,C012601,2,4.93,0.0,9.86,6.23,3.63
0RD00421940,2024-01-09,P0012,S041,C046904,4,8.75,0.15,29.75,20.17,9.58
0RD00022632,2023-09-09,P0044,S018,C025545,3,10.79,0.2,25.9,13.84,12.05
0RD00531922,2023-01-30,P0178,S013,C011453,4,8.61,0.1,31.0,18.97,12.03
0RD00076331,2023-08-30,P0033,S099,C004112,2,5.96,0.0,11.92,7.23,4.69
0RD00315252,2024-12-20,P0172,S064,C037377,5,12.63,0.15,53.68,33.99,19.69
0RD00049160,2023-04-23,P0020,S092,C033696,2,7.99,0.15,13.58,8.23,5.35
0RD00381736,2023-08-23,P0024,S053,C048723,1,10.25,0.0,10.25,5.61,4.64
0RD00862178,2024-11-17,P0057,S074,C038535,3,11.75,0.1,31.73,22.15,9.58
0RD00581561,2023-02-13,P0027,S021,C037898,2,11.86,0.0,23.72,12.88,10.84
0RD00418111,2024-05-19,P0128,S053,C029905,4,9.07,0.0,36.28,19.1,17.18
0RD00876218,2023-11-26,P0187,S069,C046173,5,12.3,0.15,52.27,32.43,19.84
0RD00568893,2023-07-30,P0092,S097,C038983,1,8.28,0.0,8.28,4.45,3.83
0RD00098682,2023-10-26,P0044,S065,C037779,4,9.7,0.2,31.04,16.86,14.18
0RD00681614,2024-08-24,P0158,S026,C031429,3,7.72,0.0,23.16,15.04,8.12
0RD00239876,2023-02-05,P0119,S084,C018836,4,12.78,0.0,51.12,33.01,18.11
0RD00573113,2023-01-24,P0049,S046,C009223,3,14.64,0.1,39.53,22.74,16.79
0RD00649999,2024-10-18,P0046,S096,C001810,1,14.49,0.0,14.49,9.81,4.68
0RD00842027,2023-11-23,P0012,S049,C046996,5,7.57,0.0,37.85,24.71,13.14
0RD00304754,2024-09-17,P0052,S085,C005731,3,7.06,0.2,16.94,10.16,6.79
0RD00278508,2023-01-23,P0160,S042,C012094,2,5.67,0.0,11.34,6.95,4.39
0RD00846805,2023-04-13,P0083,S089,C006628,1,14.76,0.0,14.76,9.44,5.32
0RD00722125,2024-05-04,P0063,S099,C010140,5,4.48,0.0,22.4,14.75,7.65
0RD00306356,2023-10-18,P0057,S044,C011430,2,10.26,0.0,20.52,10.39,10.13
0RD00996506,2023-06-08,P0174,S069,C008630,5,3.69,0.0,18.45,11.05,7.4
0RD00681245,2024-02-26,P0060,S098,C004230,1,8.2,0.1,7.38,3.89,3.49
0RD00737313,2023-09-11,P0185,S072,C039022,3,3.84,0.2,9.22,4.78,4.44
0RD00487062,2023-07-02,P0165,S014,C041194,2,6.64,0.2,10.62,5.88,4.74
0RD00706237,2023-10-23,P0148,S038,C024983,2,10.11,0.15,17.19,11.45,5.73
0RD00987247,2024-02-26,P0079,S091,C024498,3,9.61,0.0,28.83,16.68,12.15
0RD00549101,2024-11-04,P0179,S088,C013375,4,10.03,0.15,34.1,17.55,16.55
0RD00811797,2023-01-07,P0188,S069,C034898,4,13.81,0.1,49.72,27.34,22.38
0RD00305683,2024-12-25,P0058,S023,C017716,5,11.91,0.0,59.55,39.6,19.95
0RD00493634,2023-12-04,P0196,S051,C014456,5,9.94,0.1,44.73,22.75,21.98
0RD00374704,2024-09-21,P0028,S079,C018578,1,3.7,0.0,3.7,2.28,1.42
0RD00754265,2024-10-02,P0178,S076,C039202,1,5.3,0.1,4.77,2.64,2.13
0RD00972882,2023-08-11,P0130,S011,C025476,2,3.68,0.2,5.89,4.02,1.86
0RD00520943,2024-12-25,P0178,S092,C047527,3,13.84,0.0,41.52,28.36,13.16
0RD00432205,2024-04-14,P0009,S080,C029138,5,6.32,0.0,31.6,18.34,13.26
0RD00032106,2023-12-28,P0110,S059,C042088,3,4.83,0.1,13.04,7.22,5.82
0RD00615967,2024-12-04,P0020,S087,C038953,5,7.93,0.0,39.65,20.46,19.19
0RD00213568,2023-03-02,P0146,S030,C012818,1,11.71,0.0,11.71,7.38,4.33
0RD00278063,2024-08-19,P0098,S099,C009959,1,6.74,0.0,6.74,4.36,2.38
0RD00883406,2023-04-28,P0115,S004,C020216,3,8.69,0.15,22.16,13.4,8.76
0RD00852267,2023-09-19,P0088,S003,C034589,1,13.4,0.0,13.4,8.03,5.37
0RD00854969,2023-04-11,P0116,S093,C032622,2,12.63,0.0,25.26,16.47,8.79
0RD00839356,2023-02-20,P0099,S084,C008825,1,9.92,0.15,8.43,5.31,3.12
0RD00016570,2024-03-13,P0085,S017,C042689,3,4.95,0.2,11.88,6.32,5.56
0RD00192585,2023-01-01,P0141,S008,C022669,3,8.78,0.0,26.34,16.39,9.95
0RD00639604,2023-09-29,P0046,S050,C007812,3,14.03,0.0,42.09,25.44,16.65
0RD00810719,2024-02-10,P0185,S066,C049252,3,12.46,0.0,37.38,20.54,16.84
0RD00548904,2024-03-04,P0026,S027,C026374,3,11.34,0.0,34.02,20.35,13.67
0RD00948672,2024-11-29,P0147,S008,C006086,5,3.14,0.1,14.13,9.02,5.11
0RD00967061,2024-02-03,P0141,S090,C043541,1,12.38,0.1,11.14,5.89,5.26
0RD00878726,2024-07-27,P0181,S022,C043492,1,9.93,0.0,9.93,6.86,3.07
0RD00395391,2023-09-01,P0069,S027,C002061,2,12.84,0.0,25.68,14.75,10.93
0RD00046518,2023-09-30,P0075,S031,C017813,2,9.37,0.2,14.99,8.58,6.41
0RD00084973,2023-09-21,P0003,S038,C026988,2,14.0,0.0,28.0,15.96,12.04
0RD00916141,2023-06-02,P0030,S015,C023281,3,6.13,0.15,15.63,8.56,7.07
0RD00554073,2023-10-14,P0128,S073,C028954,3,9.15,0.2,21.96,12.4,9.56
0RD00040907,2023-08-21,P0169,S026,C042638,2,8.02,0.0,16.04,8.35,7.69
0RD00640046,2023-12-31,P0039,S085,C007521,2,10.74,0.0,21.48,11.43,10.05
0RD00118268,2023-02-03,P0170,S012,C011979,5,13.92,0.2,55.68,35.19,20.49
0RD00867448,2024-06-16,P0014,S006,C015828,5,7.07,0.0,35.35,20.77,14.58
0RD00215863,2024-05-19,P0141,S040,C012265,1,14.43,0.0,14.43,10.06,4.37
0RD00715658,2024-04-02,P0174,S046,C016427,5,13.57,0.0,67.85,44.76,23.09
0RD00504932,2023-04-30,P0124,S083,C008507,5,10.44,0.2,41.76,21.51,20.25
0RD00972886,2023-03-11,P0030,S079,C027406,2,7.07,0.0,14.14,8.4,5.74
0RD00202790,2024-02-11,P0042,S085,C044811,2,12.66,0.0,25.32,16.48,8.84
0RD00776917,2023-05-06,P0185,S037,C017683,1,14.2,0.0,14.2,7.36,6.84
0RD00535225,2024-04-30,P0061,S083,C047929,5,6.41,0.2,25.64,13.56,12.08
0RD00799152,2024-12-26,P0014,S093,C043206,2,9.05,0.0,18.1,9.24,8.86
0RD00386835,2024-07-23,P0040,S067,C039937,3,8.06,0.0,24.18,14.17,10.01
0RD00127056,2023-05-05,P0051,S055,C022723,3,7.24,0.0,21.72,13.96,7.76
0RD00064122,2024-11-02,P0020,S069,C031477,1,13.73,0.0,13.73,8.44,5.29
0RD00156154,2023-12-20,P0159,S067,C041423,5,13.85,0.0,69.25,38.92,30.33
0RD00387770,2023-02-04,P0172,S099,C010535,3,7.24,0.15,18.46,12.06,6.4
0RD00439642,2023-11-17,P0030,S062,C010959,5,11.69,0.2,46.76,31.94,14.82
0RD00510045,2023-03-14,P0082,S012,C005943,2,7.53,0.1,13.55,8.83,4.73
0RD00666733,2023-10-11,P0124,S031,C043692,3,6.13,0.0,18.39,12.5,5.89
0RD00787006,2024-11-08,P0134,S035,C018683,4,9.92,0.15,33.73,21.76,11.97
0RD00529247,2024-01-20,P0123,S095,C043111,3,8.73,0.0,26.19,15.26,10.93
0RD00713053,2024-08-23,P0016,S066,C034747,4,9.0,0.1,32.4,21.96,10.44
0RD00865520,2024-10-24,P0070,S038,C045954,1,10.89,0.0,10.89,6.0,4.89
0RD00266865,2023-08-22,P0113,S036,C040500,4,10.36,0.0,41.44,22.05,19.39
0RD00778906,2024-06-08,P0198,S025,C022633,3,10.77,0.0,32.31,22.27,10.04
0RD00431142,2024-10-08,P0022,S048,C007077,2,12.55,0.1,22.59,15.08,7.51
0RD00661830,2024-07-19,P0031,S067,C017080,2,3.8,0.0,7.6,4.7,2.9
0RD00902504,2023-02-01,P0002,S013,C003643,4,4.47,0.0,17.88,11.76,6.12
0RD00611038,2024-06-07,P0027,S009,C036011,4,10.43,0.15,35.46,21.02,14.45
0RD00136781,2024-08-17,P0031,S094,C007634,4,8.97,0.0,35.88,20.56,15.32
0RD00334845,2023-11-02,P0094,S070,C018667,5,6.25,0.0,31.25,18.28,12.97
0RD00736098,2023-09-29,P0102,S023,C024972,5,12.04,0.0,60.2,39.36,20.84
0RD00745432,2024-12-02,P0008,S050,C015053,1,8.13,0.0,8.13,4.77,3.36
0RD00916128,2024-02-13,P0001,S039,C005492,5,11.22,0.1,50.49,28.19,22.3
0RD00051837,2023-02-09,P0095,S011,C017166,1,9.06,0.0,9.06,5.63,3.43
0RD00908867,2024-10-08,P0031,S043,C012469,5,8.34,0.0,41.7,24.42,17.28
0RD00739592,2024-08-08,P0164,S055,C011854,1,3.3,0.0,3.3,2.14,1.16
0RD00010919,2024-07-02,P0038,S023,C000108,3,8.82,0.0,26.46,16.25,10.21
0RD00782865,2024-10-20,P0149,S087,C042257,3,7.09,0.1,19.14,9.71,9.43
0RD00684999,2024-11-21,P0195,S045,C039443,2,10.9,0.0,21.8,15.22,6.58
0RD00240377,2024-06-28,P0094,S063,C033252,1,5.17,0.0,5.17,3.01,2.16
0RD00375008,2024-04-27,P0141,S048,C044335,5,14.04,0.0,70.2,39.74,30.46
0RD00913767,2023-12-11,P0093,S070,C044719,2,12.81,0.2,20.5,10.45,10.05
0RD00265608,2023-04-23,P0061,S036,C035427,5,8.2,0.0,41.0,24.2,16.8
0RD00613132,2023-02-07,P0148,S026,C040740,5,12.29,0.0,61.45,33.02,28.43
0RD00526976,2023-08-06,P0184,S019,C040432,3,6.93,0.0,20.79,14.53,6.26
0RD00690772,2023-11-08,P0021,S043,C039633,3,8.62,0.0,25.86,16.95,8.91
0RD00441694,2024-04-01,P0146,S022,C045929,4,4.08,0.15,13.87,7.4,6.47
0RD00856018,2024-11-04,P0118,S003,C034422,1,8.8,0.1,7.92,4.43,3.49
0RD00004766,2023-10-23,P0010,S052,C043864,1,4.67,0.1,4.2,2.37,1.83
0RD00631232,2024-02-22,P0155,S023,C029759,2,11.26,0.0,22.52,11.5,11.02
0RD00160101,2024-05-03,P0175,S049,C006598,4,9.1,0.0,36.4,22.34,14.06
0RD00213186,2024-10-01,P0112,S080,C037678,4,12.32,0.0,49.28,33.32,15.96
0RD00453792,2024-06-13,P0058,S031,C032807,1,6.44,0.2,5.15,3.58,1.57
0RD00864958,2023-04-11,P0159,S071,C017340,5,11.43,0.2,45.72,30.8,14.92
0RD00666282,2023-09-13,P0050,S054,C035352,3,9.92,0.0,29.76,17.52,12.24
0RD00182483,2023-06-08,P0020,S047,C042544,1,12.59,0.0,12.59,7.76,4.83
0RD00623360,2024-08-07,P0025,S068,C003728,2,6.59,0.0,13.18,9.07,4.11
0RD00156961,2024-04-14,P0052,S026,C029801,5,3.63,0.0,18.15,9.94,8.21
0RD00352768,2024-10-25,P0071,S044,C048672,1,12.36,0.15,10.51,5.64,4.87
0RD00178661,2023-12-16,P0056,S095,C038783,5,3.58,0.0,17.9,10.81,7.09
0RD00454302,2024-04-29,P0187,S099,C014961,5,4.14,0.0,20.7,13.64,7.06
0RD00659240,2023-01-04,P0075,S035,C008082,3,13.84,0.15,35.29,22.66,12.64
0RD00160786,2024-03-21,P0012,S098,C020933,2,4.54,0.0,9.08,6.11,2.97
0RD00644172,2024-01-24,P0125,S062,C031498,1,5.72,0.0,5.72,2.87,2.85
0RD00306153,2023-03-24,P0020,S059,C035154,3,11.77,0.1,31.78,18.06,13.72
0RD00028103,2024-04-30,P0116,S028,C016575,3,9.48,0.1,25.6,17.08,8.52
0RD00687364,2023-03-10,P0021,S086,C028348,3,13.75,0.0,41.25,26.36,14.89
0RD00944669,2024-02-26,P0087,S009,C019674,2,9.14,0.0,18.28,11.81,6.47
0RD00387455,2024-06-03,P0059,S055,C040664,5,3.74,0.0,18.7,10.98,7.72
0RD00553204,2023-06-28,P0022,S095,C043723,2,5.55,0.0,11.1,5.85,5.25
0RD00214316,2024-04-19,P0061,S029,C023091,3,13.08,0.0,39.24,22.27,16.97
0RD00996587,2023-05-15,P0006,S088,C003911,2,13.38,0.1,24.08,15.7,8.38
0RD00238764,2024-02-14,P0125,S052,C030347,2,14.01,0.1,25.22,15.76,9.46
0RD00036477,2024-10-30,P0095,S084,C001562,3,14.97,0.15,38.17,21.24,16.94
0RD00235945,2024-09-21,P0024,S051,C024134,1,12.72,0.0,12.72,6.37,6.35
0RD00597727,2023-07-08,P0069,S085,C026432,2,6.53,0.2,10.45,5.87,4.58
0RD00045480,2023-06-16,P0135,S093,C021319,1,6.2,0.0,6.2,4.02,2.18
0RD00028243,2024-01-28,P0123,S089,C029188,5,3.02,0.2,12.08,8.12,3.96
0RD00321726,2023-11-28,P0124,S040,C022364,5,5.28,0.0,26.4,16.13,10.27
0RD00012163,2023-05-24,P0017,S068,C014111,3,10.26,0.2,24.62,12.51,12.11
0RD00764077,2024-10-08,P0075,S040,C040957,4,7.87,0.0,31.48,16.0,15.48
0RD00179045,2023-11-21,P0015,S033,C044331,2,8.08,0.0,16.16,9.31,6.85
0RD00373291,2023-03-29,P0046,S030,C036968,5,12.04,0.0,60.2,36.66,23.54
0RD00071795,2023-04-28,P0184,S077,C018689,5,3.92,0.1,17.64,9.16,8.48
0RD00576703,2024-08-21,P0151,S057,C028999,5,8.6,0.2,34.4,23.19,11.21
0RD00064987,2024-09-14,P0023,S011,C025172,1,14.91,0.0,14.91,8.37,6.54
0RD00990794,2024-07-02,P0026,S006,C040181,5,13.1,0.1,58.95,40.67,18.28
0RD00890484,2024-02-02,P0172,S060,C029411,4,8.27,0.0,33.08,19.3,13.78
0RD00270616,2024-02-05,P0171,S018,C025473,1,8.62,0.0,8.62,4.4,4.22
0RD00727246,2024-09-09,P0155,S056,C034576,5,3.81,0.0,19.05,13.04,6.01
0RD00020937,2024-02-04,P0102,S036,C046706,5,10.56,0.0,52.8,33.65,19.15
0RD00331989,2024-07-17,P0164,S093,C042478,1,11.6,0.0,11.6,7.04,4.56
0RD00126743,2023-11-04,P0130,S028,C046334,5,12.62,0.0,63.1,37.42,25.68
0RD00227518,2024-09-24,P0153,S026,C025311,1,7.73,0.15,6.57,4.33,2.24
0RD00669769,2024-01-06,P0053,S004,C011922,3,8.88,0.0,26.64,14.89,11.75
0RD00765530,2023-11-27,P0021,S042,C010935,4,6.79,0.0,27.16,13.87,13.29
0RD00404611,2024-08-29,P0035,S049,C038828,1,13.73,0.15,11.67,8.05,3.62
