timestamp,station_id,location_type,vehicle_id,vehicle_type,arrival_time,charging_start_time,charging_end_time,waiting_time,battery_capacity_kWh,initial_soc,final_soc,energy_consumed_kWh,charging_power_kW,charging_duration,queue_length,station_load,electricity_price,renewable_energy_ratio,traffic_density,weather_condition,day_of_week,time_slot,charging_demand,assigned_charger_id,charging_priority,optimization_reward
3/14/2025 16:00,ST004,Urban,EV16976,Two-Wheeler,3/14/2025 16:00,3/14/2025 16:05,3/14/2025 17:20,5,60,54.38994847,100,27.36603092,22,75.39858742,0,33.57291945,10.5,0.736255136,Medium,Cloudy,Friday,Off-Peak,30.58737536,CH8,Medium,10.37307018
3/14/2025 16:15,ST011,Urban,EV16977,Two-Wheeler,3/14/2025 16:15,3/14/2025 16:29,3/14/2025 21:16,14,75,29.29405349,99.53137989,52.6779948,11,287.3345171,1,52.53749603,9.85,0.691922536,Medium,Clear,Friday,Off-Peak,47.61001877,CH7,Low,-4.249823118
3/14/2025 16:30,ST013,Highway,EV16978,Two-Wheeler,3/14/2025 16:30,3/14/2025 16:45,3/14/2025 17:30,15,30,55.3508429,100,13.39474713,22,45.1781768,3,52.56936321,6.79,0.757147585,Medium,Rainy,Friday,Off-Peak,54.13239949,CH1,Medium,-4.299445096
3/14/2025 16:45,ST001,Highway,EV16979,Car,3/14/2025 16:45,3/14/2025 17:06,3/14/2025 21:00,21,40,32.86877951,100,26.8524882,7,234.0886633,5,58.97301738,9.03,0.651531442,Medium,Cloudy,Friday,Off-Peak,55.93661653,CH4,Medium,-15.74866023
3/14/2025 17:00,ST005,Urban,EV16980,Car,3/14/2025 17:00,3/14/2025 17:10,3/14/2025 23:53,10,100,53.19769677,100,46.80230323,7,403.2180326,3,77.30585393,13.84,0.255325747,High,Cloudy,Friday,Peak,75.30971647,CH3,Medium,-19.30139837
3/14/2025 17:15,ST016,Highway,EV16981,Car,3/14/2025 17:15,3/14/2025 17:28,3/14/2025 18:29,13,60,17.933203,100,49.2400782,50,61.94628713,7,88.44466115,7.49,0.12601411,High,Rainy,Friday,Peak,85.08734481,CH4,High,-30.40850893
3/14/2025 17:30,ST006,Urban,EV16982,Two-Wheeler,3/14/2025 17:30,3/14/2025 17:46,3/14/2025 20:49,16,100,36.74503474,100,63.25496526,22,183.7972417,8,100,12.52,0.231201405,High,Rainy,Friday,Peak,98.89406313,CH2,Low,-33.06395786
3/14/2025 17:45,ST017,Urban,EV16983,Bus,3/14/2025 17:45,3/14/2025 17:56,3/14/2025 18:48,11,100,56.85475043,100,43.14524957,50,52.7828146,5,83.81541001,13.4,0.371933453,High,Clear,Friday,Peak,79.26712886,CH9,High,-19.10507843
3/14/2025 18:00,ST019,Urban,EV16984,Bus,3/14/2025 18:00,3/14/2025 18:08,3/14/2025 20:04,8,40,49.08047108,100,20.36781157,11,116.2681935,7,100,5.53,0.138382329,High,Cloudy,Friday,Peak,98.87230298,CH8,High,-27.34853012
3/14/2025 18:15,ST011,Urban,EV16985,Car,3/14/2025 18:15,3/14/2025 18:24,3/14/2025 18:52,9,30,20.02684044,100,23.99194787,50,28.87654129,3,91.81013182,7.76,0.31675735,High,Clear,Friday,Peak,90.5073867,CH3,Medium,-19.35930587
3/14/2025 18:30,ST011,Highway,EV16986,Car,3/14/2025 18:30,3/14/2025 18:36,3/14/2025 19:00,6,30,11.91410739,79.12552924,20.16342655,50,24.19611186,6,87.67595544,7.4,0.219556124,High,Cloudy,Friday,Peak,87.00973727,CH4,Low,-19.94850737
3/14/2025 18:45,ST003,Highway,EV16987,Two-Wheeler,3/14/2025 18:45,3/14/2025 18:52,3/14/2025 20:58,7,75,40.30107358,100,44.77419482,22,126.847895,5,75.480681,13.52,0.173511887,High,Clear,Friday,Peak,72.50529252,CH4,Low,-19.3907796
3/14/2025 19:00,ST001,Highway,EV16988,Car,3/14/2025 19:00,3/14/2025 19:08,3/14/2025 20:58,8,60,32.79917452,100,40.32049529,22,110.7415371,2,76.82647783,6.77,0.14381426,High,Clear,Friday,Peak,80.2665454,CH1,Medium,-20.05086776
3/14/2025 19:15,ST011,Highway,EV16989,Two-Wheeler,3/14/2025 19:15,3/14/2025 19:21,3/14/2025 20:33,6,30,55.65303198,99.88058076,13.26826464,11,72.37235256,0,71.06848054,5.87,0.394652749,High,Clear,Friday,Peak,70.64654171,CH1,Low,-8.374113642
3/14/2025 19:30,ST018,Urban,EV16990,Two-Wheeler,3/14/2025 19:30,3/14/2025 19:33,3/14/2025 23:10,3,100,59.743796,99.58881097,39.84501497,11,217.3364453,4,73.4832418,10.28,0.336164344,High,Clear,Friday,Peak,69.08537626,CH4,High,-9.611718039
3/14/2025 19:45,ST014,Highway,EV16991,Two-Wheeler,3/14/2025 19:45,3/14/2025 19:45,3/14/2025 20:13,0,40,44.82355118,100,22.07057953,50,28.65581684,0,74.90481004,7.71,0.258154195,High,Cloudy,Friday,Peak,76.79509601,CH2,High,-7.236336153
3/14/2025 20:00,ST002,Urban,EV16992,Car,3/14/2025 20:00,3/14/2025 20:12,3/14/2025 20:36,12,30,48.86308248,100,15.34107526,50,24.55523502,6,88.84645507,14.57,0.157086497,High,Clear,Friday,Peak,84.35153554,CH9,Low,-28.0566961
3/14/2025 20:15,ST010,Urban,EV16993,Two-Wheeler,3/14/2025 20:15,3/14/2025 20:18,3/14/2025 20:42,3,30,17.93714126,84.80219651,20.05951657,50,24.07141989,4,86.1645421,8.46,0.338404057,High,Cloudy,Friday,Peak,86.50795758,CH1,High,-12.0807867
3/14/2025 20:30,ST003,Highway,EV16994,Car,3/14/2025 20:30,3/14/2025 20:38,3/15/2025 1:19,8,75,56.67473095,100,32.49395179,7,281.1074606,7,69.16948355,12.86,0.143653432,High,Clear,Friday,Peak,67.57855178,CH9,Medium,-21.02429374
3/14/2025 20:45,ST014,Urban,EV16995,Bus,3/14/2025 20:45,3/14/2025 20:56,3/14/2025 22:21,11,100,25.41050457,97.02516601,71.61466144,50,85.93759372,3,81.24953697,5.81,0.365956582,High,Rainy,Friday,Peak,83.54678353,CH9,Medium,-17.77120995
3/14/2025 21:00,ST018,Highway,EV16996,Two-Wheeler,3/14/2025 21:00,3/14/2025 21:05,3/15/2025 1:56,5,40,14.92338143,100,34.03064743,7,291.830531,3,64.7191748,5.06,0.360972767,High,Rainy,Friday,Peak,66.13181587,CH4,Low,-8.614651953
3/14/2025 21:15,ST003,Highway,EV16997,Two-Wheeler,3/14/2025 21:15,3/14/2025 21:20,3/15/2025 0:14,5,75,16.95385915,100,62.28460564,22,174.5614253,7,100,7.44,0.335559643,High,Rainy,Friday,Peak,104.9115774,CH10,Medium,-18.43321071
3/14/2025 21:30,ST001,Urban,EV16998,Two-Wheeler,3/14/2025 21:30,3/14/2025 21:39,3/14/2025 22:00,9,40,51.09161658,96.80356705,18.28478019,50,21.94173622,5,100,8.77,0.18162749,High,Clear,Friday,Peak,97.88420452,CH1,Medium,-26.05117529
3/14/2025 21:45,ST007,Highway,EV16999,Two-Wheeler,3/14/2025 21:45,3/14/2025 21:56,3/15/2025 4:17,11,75,40.20070098,99.48557886,44.46365841,7,381.1170721,9,92.34148431,5.99,0.147406143,High,Cloudy,Friday,Peak,95.17185774,CH5,Low,-29.54611259
3/14/2025 22:00,ST007,Highway,EV17000,Bus,3/14/2025 22:00,3/14/2025 22:03,3/15/2025 0:29,3,30,10.33127755,100,26.90061674,11,146.8878156,0,19.67092938,8.71,0.124309333,Low,Clear,Friday,Off-Peak,23.34220321,CH2,Low,-3.20490589
3/14/2025 22:15,ST014,Highway,EV17001,Car,3/14/2025 22:15,3/14/2025 22:25,3/15/2025 2:36,10,75,38.49001076,100,46.13249193,11,251.8838144,3,23.95780097,11.51,0.147974741,Low,Clear,Friday,Off-Peak,28.9059763,CH1,Medium,-11.85231797
3/14/2025 22:30,ST013,Urban,EV17002,Car,3/14/2025 22:30,3/14/2025 22:41,3/15/2025 8:22,11,100,31.95183067,99.81753665,67.86570599,7,581.7060513,2,26.57201782,12.86,0.238567947,Low,Clear,Friday,Off-Peak,25.96261189,CH5,Low,-10.15736514
3/14/2025 22:45,ST007,Urban,EV17003,Car,3/14/2025 22:45,3/14/2025 22:55,3/15/2025 5:03,10,75,42.20813787,99.57004495,43.02143031,7,368.7551169,4,17.05406896,14.29,0.346085525,Low,Cloudy,Friday,Off-Peak,13.49555539,CH6,Medium,-5.028248028
3/14/2025 23:00,ST015,Highway,EV17004,Car,3/14/2025 23:00,3/14/2025 23:19,3/15/2025 3:40,19,60,50.32849456,100,29.80290326,7,261.1679424,4,14.4512204,5.09,0.339330176,Low,Clear,Friday,Off-Peak,14.75480524,CH8,Low,-13.7103388
3/14/2025 23:15,ST005,Urban,EV17005,Two-Wheeler,3/14/2025 23:15,3/14/2025 23:17,3/15/2025 0:46,2,40,15.69632857,98.05457138,32.94329712,22,89.84535579,7,21.50731862,13.36,0.295408267,Low,Cloudy,Friday,Off-Peak,20.46857892,CH7,High,-0.939215701
3/14/2025 23:30,ST015,Urban,EV17006,Two-Wheeler,3/14/2025 23:30,3/14/2025 23:45,3/15/2025 1:35,15,40,48.6067569,99.36281953,20.30242505,11,110.7405003,8,25.41733109,10.87,0.324997148,Low,Clear,Friday,Off-Peak,24.76863081,CH8,Medium,-14.33355177
3/14/2025 23:45,ST003,Highway,EV17007,Two-Wheeler,3/14/2025 23:45,3/14/2025 23:57,3/15/2025 4:20,12,60,18.95107708,99.37791379,48.25610203,11,263.215102,7,34.59645074,12.45,0.244957422,Low,Rainy,Friday,Off-Peak,33.07409098,CH8,Medium,-15.07056748
3/15/2025 0:00,ST014,Highway,EV17008,Two-Wheeler,3/15/2025 0:00,3/15/2025 0:14,3/15/2025 4:57,14,40,14.02290195,96.56653377,33.01745273,7,283.0067377,7,36.83802974,6.41,0.134121505,Low,Cloudy,Saturday,Off-Peak,36.99735273,CH6,Low,-20.84396081
3/15/2025 0:15,ST007,Highway,EV17009,Bus,3/15/2025 0:15,3/15/2025 0:32,3/15/2025 0:46,17,30,57.76537329,98.90677031,12.3424191,50,14.81090292,0,22.226229,9.58,0.195995591,Low,Rainy,Saturday,Off-Peak,25.04938982,CH2,Low,-15.56537806
3/15/2025 0:30,ST007,Urban,EV17010,Two-Wheeler,3/15/2025 0:30,3/15/2025 0:37,3/15/2025 3:40,7,75,11.84531524,100,66.11601357,22,183.8949208,0,22.51447552,6.01,0.277491258,Low,Rainy,Saturday,Off-Peak,27.41165633,CH4,High,-3.178157369
3/15/2025 0:45,ST015,Urban,EV17011,Car,3/15/2025 0:45,3/15/2025 0:54,3/15/2025 2:46,9,30,53.99851743,97.77915469,13.13419118,7,112.5787815,4,19.76923788,5.49,0.250543292,Low,Cloudy,Saturday,Off-Peak,21.2659066,CH9,Medium,-7.437548823
3/15/2025 1:00,ST008,Urban,EV17012,Bus,3/15/2025 1:00,3/15/2025 1:18,3/15/2025 4:55,18,100,16.71447705,96.41589963,79.70142258,22,217.3675161,9,38.65269586,8.47,0.303330897,Low,Cloudy,Saturday,Off-Peak,41.87894027,CH2,High,-21.13061226
3/15/2025 1:15,ST009,Highway,EV17013,Bus,3/15/2025 1:15,3/15/2025 1:15,3/15/2025 2:03,0,60,33.26876668,100,40.03873999,50,48.81849121,4,14.04313836,11.34,0.336977874,Low,Rainy,Saturday,Off-Peak,11.84374255,CH9,Medium,5.300708558
3/15/2025 1:30,ST017,Urban,EV17014,Two-Wheeler,3/15/2025 1:30,3/15/2025 1:40,3/15/2025 8:20,10,100,25.77757972,99.27947666,73.50189694,11,400.9194379,6,21.52575996,9.41,0.153687219,Low,Rainy,Saturday,Off-Peak,17.68860532,CH8,High,-12.69453543
3/15/2025 1:45,ST008,Highway,EV17015,Car,3/15/2025 1:45,3/15/2025 1:53,3/15/2025 4:46,8,40,21.17707685,100,31.52916926,11,173.4952167,3,22.54491277,10.4,0.212395173,Low,Rainy,Saturday,Off-Peak,19.65234118,CH9,High,-7.637127376
3/15/2025 2:00,ST001,Highway,EV17016,Two-Wheeler,3/15/2025 2:00,3/15/2025 2:11,3/15/2025 4:47,11,40,27.72722317,99.24976717,28.6090176,11,156.0491869,6,29.31641259,6.94,0.257214679,Low,Rainy,Saturday,Off-Peak,31.99390419,CH7,Medium,-12.14684216
3/15/2025 2:15,ST002,Urban,EV17017,Two-Wheeler,3/15/2025 2:15,3/15/2025 2:38,3/15/2025 3:28,23,40,12.56647578,100,34.97340969,50,50.91756667,7,26.18175479,13.58,0.235446077,Low,Rainy,Saturday,Off-Peak,30.60455793,CH2,Medium,-24.67296864
3/15/2025 2:30,ST016,Highway,EV17018,Two-Wheeler,3/15/2025 2:30,3/15/2025 2:43,3/15/2025 5:57,13,100,28.02164309,99.25522917,71.23358608,22,194.2734166,3,27.25310707,14.92,0.153150625,Low,Cloudy,Saturday,Off-Peak,26.42856647,CH10,Low,-15.35610267
3/15/2025 2:45,ST019,Urban,EV17019,Two-Wheeler,3/15/2025 2:45,3/15/2025 2:59,3/15/2025 11:56,14,75,17.71432273,100,61.71425796,7,537.7362799,3,17.18118043,6.35,0.100635201,Low,Rainy,Saturday,Off-Peak,12.91443076,CH6,Low,-15.91718005
3/15/2025 3:00,ST013,Urban,EV17020,Car,3/15/2025 3:00,3/15/2025 3:14,3/15/2025 3:39,14,30,34.12346252,100,19.76296124,50,25.15542058,8,21.29197777,11.52,0.124341447,Low,Cloudy,Saturday,Off-Peak,20.29470932,CH5,Medium,-18.52815213
3/15/2025 3:15,ST020,Urban,EV17021,Car,3/15/2025 3:15,3/15/2025 3:18,3/15/2025 7:40,3,100,51.92733387,100,48.07266613,11,262.8015937,9,36.66741395,10.06,0.255150015,Low,Rainy,Saturday,Off-Peak,38.87295041,CH3,Medium,-7.178982349
3/15/2025 3:30,ST003,Highway,EV17022,Bus,3/15/2025 3:30,3/15/2025 3:41,3/15/2025 4:48,11,30,23.79332365,100,22.86200291,22,67.12365007,9,35.03168335,7.78,0.395768566,Low,Clear,Saturday,Off-Peak,30.83771757,CH7,Low,-10.63327969
3/15/2025 3:45,ST017,Highway,EV17023,Bus,3/15/2025 3:45,3/15/2025 3:55,3/15/2025 5:16,10,30,50.95094553,100,14.71471634,11,81.13494633,1,27.72410564,13.78,0.380009965,Low,Cloudy,Saturday,Off-Peak,23.96306395,CH1,Low,-4.644522185
3/15/2025 4:00,ST002,Highway,EV17024,Two-Wheeler,3/15/2025 4:00,3/15/2025 4:04,3/15/2025 9:23,4,100,41.42372565,100,58.57627435,11,319.7244481,5,21.89747319,9.12,0.161557115,Low,Clear,Saturday,Off-Peak,26.57947762,CH6,Low,-6.032781186
3/15/2025 4:15,ST015,Highway,EV17025,Car,3/15/2025 4:15,3/15/2025 4:32,3/15/2025 6:20,17,60,38.23945436,100,37.05632739,22,108.9599715,6,35.42773369,11.22,0.155321982,Low,Clear,Saturday,Off-Peak,34.33870307,CH6,Medium,-22.42588729
3/15/2025 4:30,ST012,Highway,EV17026,Car,3/15/2025 4:30,3/15/2025 4:46,3/15/2025 10:30,16,75,15.24643468,99.44401281,63.1481836,11,344.4446378,7,24.62095666,5.53,0.36473158,Low,Rainy,Saturday,Off-Peak,26.00383367,CH6,Medium,-13.48224393
3/15/2025 4:45,ST010,Urban,EV17027,Bus,3/15/2025 4:45,3/15/2025 4:59,3/15/2025 9:50,14,40,14.07811693,99.16520322,34.03483451,7,291.727153,1,24.58679343,7.86,0.167409623,Low,Rainy,Saturday,Off-Peak,28.80917225,CH10,High,-14.39507
3/15/2025 5:00,ST014,Highway,EV17028,Bus,3/15/2025 5:00,3/15/2025 5:05,3/15/2025 11:19,5,100,32.1393418,100,67.8606582,11,374.1717135,4,20.74176684,10.06,0.389734977,Low,Rainy,Saturday,Off-Peak,19.81564971,CH9,High,0.543695929
3/15/2025 5:15,ST018,Urban,EV17029,Two-Wheeler,3/15/2025 5:15,3/15/2025 5:21,3/15/2025 8:43,6,30,21.37135778,100,23.58859267,7,202.9553245,5,25.44814011,6.83,0.227784976,Low,Rainy,Saturday,Off-Peak,23.42198007,CH3,Low,-6.756078748
3/15/2025 5:30,ST002,Urban,EV17030,Bus,3/15/2025 5:30,3/15/2025 5:39,3/15/2025 7:25,9,100,11.87362439,100,88.12637561,50,106.7933682,7,27.69818665,8.58,0.189104106,Low,Clear,Saturday,Off-Peak,24.70558911,CH1,Medium,-12.36651416
3/15/2025 5:45,ST001,Highway,EV17031,Bus,3/15/2025 5:45,3/15/2025 5:50,3/15/2025 6:29,5,40,18.15841517,100,32.73663393,50,39.93697051,5,23.25101733,13.69,0.176874977,Low,Clear,Saturday,Off-Peak,23.34936547,CH2,Low,-6.843954168
3/15/2025 6:00,ST010,Highway,EV17032,Car,3/15/2025 6:00,3/15/2025 6:13,3/15/2025 7:01,13,30,36.81364692,95.77487618,17.68836878,22,48.24100576,2,19.12805858,13.87,0.227486078,Low,Rainy,Saturday,Off-Peak,17.65989839,CH8,Medium,-11.00102939
3/15/2025 6:15,ST016,Urban,EV17033,Bus,3/15/2025 6:15,3/15/2025 6:29,3/15/2025 10:30,14,40,30.98076898,100,27.60769241,7,241.6472813,4,20.00577691,14.78,0.250839963,Low,Clear,Saturday,Off-Peak,16.65198913,CH1,High,-12.47595648
3/15/2025 6:30,ST010,Highway,EV17034,Bus,3/15/2025 6:30,3/15/2025 6:48,3/15/2025 7:59,18,75,16.35428425,95.86659393,59.63423226,50,71.56107871,1,18.70636609,12.34,0.185887302,Low,Cloudy,Saturday,Off-Peak,19.79554632,CH2,High,-16.66465417
3/15/2025 6:45,ST014,Highway,EV17035,Bus,3/15/2025 6:45,3/15/2025 7:00,3/15/2025 8:51,15,30,30.5223916,98.77018987,20.47433948,11,111.6782153,0,29.49968096,12.41,0.358444265,Low,Clear,Saturday,Off-Peak,28.2144812,CH7,Low,-10.14660824
3/15/2025 7:00,ST010,Highway,EV17036,Bus,3/15/2025 7:00,3/15/2025 7:08,3/15/2025 11:44,8,40,22.05941455,100,31.17623418,7,276.4156787,7,89.43143809,12.23,0.259764333,High,Clear,Saturday,Peak,86.59059901,CH5,High,-21.59335764
3/15/2025 7:15,ST018,Highway,EV17037,Bus,3/15/2025 7:15,3/15/2025 7:32,3/15/2025 10:10,17,40,22.77172393,95.40813143,29.054563,11,158.4794345,7,88.33253377,11.65,0.342957614,High,Clear,Saturday,Peak,86.31896187,CH2,Low,-27.87777832
3/15/2025 7:30,ST004,Highway,EV17038,Bus,3/15/2025 7:30,3/15/2025 7:44,3/15/2025 8:05,14,30,44.52474239,100,16.64257728,50,21.37119758,5,77.60469702,12.95,0.395448402,High,Clear,Saturday,Peak,72.94883494,CH4,Low,-20.15748735
3/15/2025 7:45,ST006,Highway,EV17039,Bus,3/15/2025 7:45,3/15/2025 7:58,3/15/2025 10:19,13,60,16.75358916,100,49.9478465,22,141.2301826,5,92.78572308,9.71,0.148403777,High,Clear,Saturday,Peak,91.68433455,CH5,High,-29.60503129
3/15/2025 8:00,ST010,Urban,EV17040,Car,3/15/2025 8:00,3/15/2025 8:06,3/15/2025 13:10,6,75,26.33938895,100,55.24545828,11,304.9671741,2,80.19993835,11.13,0.268995412,High,Cloudy,Saturday,Peak,79.26460349,CH4,Low,-14.9701253
3/15/2025 8:15,ST010,Highway,EV17041,Two-Wheeler,3/15/2025 8:15,3/15/2025 8:24,3/15/2025 14:53,9,60,23.76993787,99.52909995,45.45549724,7,389.6185478,7,79.54073721,14.04,0.135242942,High,Cloudy,Saturday,Peak,75.57851842,CH9,High,-24.35085917
3/15/2025 8:30,ST020,Highway,EV17042,Two-Wheeler,3/15/2025 8:30,3/15/2025 8:38,3/15/2025 11:58,8,30,25.83714054,100,22.24885784,7,200.1379062,7,68.56221409,9.48,0.237595514,High,Cloudy,Saturday,Peak,64.34149428,CH10,High,-18.0845774
3/15/2025 8:45,ST002,Urban,EV17043,Two-Wheeler,3/15/2025 8:45,3/15/2025 8:50,3/15/2025 11:09,5,75,32.10901278,100,50.91824042,22,139.0255166,7,93.83054737,5.55,0.13104403,High,Clear,Saturday,Peak,94.46424949,CH5,Low,-23.33478856
3/15/2025 9:00,ST017,Urban,EV17044,Bus,3/15/2025 9:00,3/15/2025 9:16,3/15/2025 12:17,16,40,15.64381642,99.04452717,33.3602843,11,181.9651871,5,100,8.35,0.293064295,High,Cloudy,Saturday,Peak,99.24490804,CH10,High,-29.70807115
3/15/2025 9:15,ST017,Urban,EV17045,Bus,3/15/2025 9:15,3/15/2025 9:29,3/15/2025 16:48,14,60,15.14701093,100,50.91179344,7,439.5870652,4,75.56238973,11.21,0.375576619,High,Cloudy,Saturday,Peak,75.37259586,CH10,Low,-19.84517938
3/15/2025 9:30,ST010,Highway,EV17046,Car,3/15/2025 9:30,3/15/2025 9:45,3/15/2025 17:52,15,100,11.45858817,100,88.54141183,11,487.1469872,2,96.98178552,7.97,0.24803255,High,Cloudy,Saturday,Peak,94.11985041,CH9,Low,-27.95538059
3/15/2025 9:45,ST004,Urban,EV17047,Car,3/15/2025 9:45,3/15/2025 9:55,3/15/2025 12:08,10,100,52.68720937,100,47.31279063,22,133.5923842,12,100,10.6,0.222623163,High,Clear,Saturday,Peak,99.66335791,CH9,Medium,-29.3213051
3/15/2025 10:00,ST010,Urban,EV17048,Car,3/15/2025 10:00,3/15/2025 10:15,3/15/2025 17:08,15,100,51.9406261,100,48.0593739,7,413.6597261,4,77.44717158,10.32,0.54186455,High,Clear,Saturday,Peak,74.63987323,CH2,Medium,-16.23349781
3/15/2025 10:15,ST012,Highway,EV17049,Bus,3/15/2025 10:15,3/15/2025 10:21,3/15/2025 12:26,6,60,59.26474826,97.60065155,23.00154197,11,125.4629562,7,68.66522888,6.83,0.46402483,High,Clear,Saturday,Peak,69.34917223,CH9,Low,-9.31230087
3/15/2025 10:30,ST006,Highway,EV17050,Bus,3/15/2025 10:30,3/15/2025 10:39,3/15/2025 11:10,9,30,53.97827915,92.16657725,11.45648943,22,31.24497118,8,68.02775256,12.46,0.747513283,High,Rainy,Saturday,Peak,63.80356243,CH2,Medium,-4.18015203
3/15/2025 10:45,ST002,Urban,EV17051,Car,3/15/2025 10:45,3/15/2025 10:47,3/15/2025 14:40,2,100,14.19407237,99.73006206,85.53598968,22,233.2799719,6,89.23746551,5.09,0.734641064,High,Cloudy,Saturday,Peak,84.53032955,CH4,Medium,-0.808261169
3/15/2025 11:00,ST009,Urban,EV17052,Two-Wheeler,3/15/2025 11:00,3/15/2025 11:17,3/15/2025 17:18,17,100,34.14435671,100,65.85564329,11,361.5107048,4,47.98482847,13.13,0.664267518,Medium,Clear,Saturday,Off-Peak,46.23852748,CH6,Medium,-8.668940145
3/15/2025 11:15,ST016,Highway,EV17053,Car,3/15/2025 11:15,3/15/2025 11:28,3/15/2025 11:59,13,30,23.77295176,100,22.86811447,50,31.75051736,9,43.4152925,9.68,0.572181909,Medium,Rainy,Saturday,Off-Peak,45.76128488,CH6,Low,-9.017601232
3/15/2025 11:30,ST013,Urban,EV17054,Bus,3/15/2025 11:30,3/15/2025 11:43,3/15/2025 13:38,13,75,42.79620054,99.0443365,42.18610196,22,115.0530054,4,55.83871912,8.36,0.605759456,Medium,Clear,Saturday,Off-Peak,58.59508195,CH3,Low,-7.994960145
3/15/2025 11:45,ST004,Urban,EV17055,Bus,3/15/2025 11:45,3/15/2025 11:57,3/15/2025 14:18,12,100,47.16484451,99.17421666,52.00937214,22,141.8437422,2,61.13271531,6.44,0.50043342,Medium,Cloudy,Saturday,Off-Peak,59.49052931,CH2,High,-10.21354045
3/15/2025 12:00,ST003,Urban,EV17056,Two-Wheeler,3/15/2025 12:00,3/15/2025 12:07,3/15/2025 17:11,7,40,12.75640942,100,34.89743623,7,304.1777071,6,37.23064307,14.09,0.465935723,Medium,Clear,Saturday,Off-Peak,38.04031784,CH3,Low,-3.468056932
3/15/2025 12:15,ST013,Urban,EV17057,Bus,3/15/2025 12:15,3/15/2025 12:25,3/15/2025 13:00,10,40,39.29160877,100,24.28335649,50,35.21189801,6,48.48272588,14.16,0.548160788,Medium,Clear,Saturday,Off-Peak,44.39861988,CH4,High,-6.251721549
3/15/2025 12:30,ST013,Urban,EV17058,Car,3/15/2025 12:30,3/15/2025 12:32,3/15/2025 13:37,2,75,22.5866828,94.98121446,54.29589875,50,65.15507849,5,40.9435845,5.53,0.486662984,Medium,Clear,Saturday,Off-Peak,40.03525912,CH6,Low,1.911172629
3/15/2025 12:45,ST006,Urban,EV17059,Two-Wheeler,3/15/2025 12:45,3/15/2025 12:59,3/15/2025 13:51,14,40,56.68448524,100,17.3262059,22,52.97341782,5,64.96631336,7.9,0.590982169,Medium,Cloudy,Saturday,Off-Peak,67.02184856,CH5,Low,-11.76379761
3/15/2025 13:00,ST014,Highway,EV17060,Two-Wheeler,3/15/2025 13:00,3/15/2025 13:00,3/15/2025 19:29,0,100,54.6214158,100,45.3785842,7,389.6558054,4,60.44385125,9.19,0.656057218,Medium,Clear,Saturday,Off-Peak,57.23811969,CH6,Low,5.592946287
3/15/2025 13:15,ST018,Highway,EV17061,Two-Wheeler,3/15/2025 13:15,3/15/2025 13:32,3/15/2025 14:44,17,75,23.8052958,100,57.14602815,50,72.23243565,7,39.84469629,11.16,0.570173245,Medium,Clear,Saturday,Off-Peak,37.9799362,CH6,Medium,-11.36374191
3/15/2025 13:30,ST004,Urban,EV17062,Bus,3/15/2025 13:30,3/15/2025 13:37,3/15/2025 19:48,7,100,57.24557649,100,42.75442351,7,371.7960392,3,46.33349443,6.42,0.514930285,Medium,Clear,Saturday,Off-Peak,47.74959993,CH6,High,-2.318790347
3/15/2025 13:45,ST020,Highway,EV17063,Bus,3/15/2025 13:45,3/15/2025 13:51,3/15/2025 15:23,6,75,52.21400317,97.67432244,34.09523945,22,92.98701669,5,57.8792482,8.26,0.428415003,Medium,Rainy,Saturday,Off-Peak,54.77681378,CH3,Medium,-7.223399547
3/15/2025 14:00,ST003,Highway,EV17064,Bus,3/15/2025 14:00,3/15/2025 14:15,3/15/2025 18:51,15,60,46.80197953,100,31.91881228,7,276.5949205,11,42.39129061,6.38,0.772916472,Medium,Cloudy,Saturday,Off-Peak,39.62241904,CH4,Medium,-5.790763977
3/15/2025 14:15,ST011,Urban,EV17065,Bus,3/15/2025 14:15,3/15/2025 14:23,3/15/2025 17:34,8,40,42.51593662,98.48157307,22.38625458,7,191.8821821,3,40.31851661,10.66,0.552463608,Medium,Rainy,Saturday,Off-Peak,40.27417019,CH3,High,-0.989795077
3/15/2025 14:30,ST020,Highway,EV17066,Car,3/15/2025 14:30,3/15/2025 14:40,3/16/2025 0:04,10,100,34.97593911,100,65.02406089,7,564.2251016,3,39.04913951,8.73,0.474575042,Medium,Rainy,Saturday,Off-Peak,42.53426259,CH2,Medium,-5.07257665
3/15/2025 14:45,ST020,Highway,EV17067,Car,3/15/2025 14:45,3/15/2025 14:55,3/15/2025 16:16,10,75,17.65056613,100,61.7620754,50,81.74252041,3,61.12219882,8.49,0.732204492,Medium,Clear,Saturday,Off-Peak,58.0897214,CH4,Low,-1.758304993
3/15/2025 15:00,ST007,Highway,EV17068,Two-Wheeler,3/15/2025 15:00,3/15/2025 15:05,3/15/2025 16:14,5,60,58.83737629,100,24.69757423,22,69.5335003,6,53.16981705,5.32,0.797590857,Medium,Cloudy,Saturday,Off-Peak,49.31854523,CH10,Low,5.293762291
3/15/2025 15:15,ST012,Urban,EV17069,Two-Wheeler,3/15/2025 15:15,3/15/2025 15:28,3/15/2025 16:31,13,75,31.87112164,100,51.09665877,50,63.53446754,2,42.81607862,6.35,0.505598687,Medium,Clear,Saturday,Off-Peak,45.35284899,CH6,High,-7.395255105
