user_id,date,age,gender,height_cm,weight_kg,steps,calories_burned,sleep_hours,heart_rate_avg,workout_type,workout_duration_minutes,water_intake_liters,stress_level,mood
1105,2023-02-26,44,Female,173.1,57.2,9361,590,7.8,86,Yoga,20,3.57,8,Neutral
1419,2023-02-27,45,Female,177.9,82.7,7505,536.7,8.6,64,Yoga,59,2.9,2,Happy
1669,2023-02-28,57,Female,181.7,68.3,7387,512.7,5,86,Walking,53,1.08,6,Happy
1657,2023-03-01,51,Male,169.2,85.8,12291,705.9,5.5,73,Walking,32,3.47,2,Neutral
1001,2023-03-02,49,Female,181,76.2,13806,661.2,5.6,68,Gym,80,3.65,7,Neutral
1944,2023-03-03,32,Male,169.1,65.1,3610,401.3,9.9,52,None,0,3.59,10,Tired
1588,2023-03-04,34,Female,163,92.8,3473,272.9,8,88,None,0,2.97,3,Tired
1643,2023-03-05,50,Male,166.1,62.5,3688,399.4,8.1,72,Cycling,32,1.73,8,Tired
1089,2023-03-06,33,Female,172.7,45,5804,428.5,8.7,74,Yoga,55,2.47,3,Neutral
1344,2023-03-07,46,Female,180.9,83.2,2290,211.3,5.4,78,Walking,80,1.49,10,Happy
1349,2023-03-08,26,Male,170,75.2,11227,644.8,3.9,94,Cycling,77,1.89,6,Tired
1458,2023-03-09,50,Male,163.3,89.3,19991,900,6.9,73,Yoga,34,1.72,1,Neutral
1262,2023-03-10,46,Male,184.4,56.8,19072,900,8.3,75,Yoga,31,2.06,8,Neutral
1350,2023-03-11,30,Female,155.7,66.3,7511,474.7,6.7,85,Cycling,88,2.61,7,Happy
1107,2023-03-12,38,Female,163.3,64.6,9197,515.8,4.9,72,Walking,80,2.19,1,Tired
1585,2023-03-13,38,Female,178.9,84,9714,621.6,5.6,67,Gym,61,2.16,7,Tired
1038,2023-03-14,22,Female,187.7,79.8,7672,504.8,5.2,53,None,0,2.3,5,Neutral
1908,2023-03-15,27,Male,174.8,73.2,17449,900,6.1,88,Yoga,21,3.55,2,Tired
1158,2023-03-16,23,Female,172.5,73.3,3981,353.5,5.3,77,Running,27,4.01,1,Happy
1582,2023-03-17,30,Female,167.1,52.7,13785,809.2,7.2,80,Running,73,2.18,2,Tired
1958,2023-03-18,18,Female,175.5,81.5,15666,806.6,6.2,70,Running,27,2.74,6,Happy
1311,2023-03-19,37,Female,171.3,81.8,3815,273.8,8,82,Gym,32,1.91,2,Neutral
1240,2023-03-20,25,Female,162.5,104.4,6096,389.1,5.5,69,None,0,3.04,6,Happy
1937,2023-03-21,27,Female,166.9,77.1,14950,819.8,7.4,77,Yoga,32,2.17,8,Happy
1444,2023-03-22,26,Female,161.3,79.5,19401,900,6.9,76,Walking,77,2,8,Happy
1297,2023-03-23,58,Male,170.1,77.2,7673,571.1,7.6,86,Walking,82,3.9,6,Happy
1951,2023-03-24,20,Female,171.6,59.5,2742,251.1,7.8,81,None,0,1.55,5,Neutral
1035,2023-03-25,28,Female,186.3,88.7,6720,519.7,8,69,Gym,57,0.78,4,Happy
1083,2023-03-26,29,Female,164,69.2,4509,358.7,8.2,81,None,0,3.01,6,Neutral
1451,2023-03-27,27,Female,168.2,67.1,13273,796.3,7.8,71,Yoga,88,2.24,5,Tired
1885,2023-03-28,42,Male,182.6,68,4534,406.6,7.4,67,Cycling,59,2.05,10,Tired
1774,2023-03-29,42,Male,188.1,69,15685,837,6,81,Cycling,20,4.41,4,Tired
1821,2023-03-30,28,Male,174.7,62.7,6136,478.7,8.3,77,Yoga,21,3.01,6,Tired
1384,2023-03-31,53,Male,167.5,73.2,6585,524.7,6,63,Yoga,48,2.46,9,Neutral
1171,2023-04-01,56,Male,165.3,68.6,9554,579.6,6.6,70,Walking,26,2,9,Neutral
1375,2023-04-02,43,Male,151.6,67.3,12473,605.1,5.7,82,Gym,76,2.81,8,Tired
1684,2023-04-03,31,Female,160.7,77.3,2634,365.4,5.7,79,Gym,74,1.29,10,Happy
1361,2023-04-04,56,Male,171,71.1,17908,900,6.5,79,None,0,2.14,1,Tired
1558,2023-04-05,57,Male,168.2,61.7,16117,900,6.7,93,Walking,26,2.47,9,Tired
1890,2023-04-06,18,Female,176.2,58.5,2722,278.7,5.8,85,Running,29,2.65,5,Tired
1140,2023-04-07,21,Male,168,71.5,9611,565.4,7,74,Cycling,58,2.4,3,Neutral
1886,2023-04-08,47,Female,162.7,58.8,4864,431.8,7.2,71,Yoga,77,2.01,8,Tired
1917,2023-04-09,29,Female,173.4,57.7,2067,320.8,6.2,68,None,0,3.14,8,Tired
1117,2023-04-10,52,Male,195.1,57.9,7438,518.7,10,70,Cycling,33,1.34,9,Tired
1276,2023-04-11,30,Female,166.8,73.8,18803,900,7.5,59,Cycling,20,2.31,2,Neutral
1725,2023-04-12,48,Male,171.4,87.9,8271,472.8,7.2,63,None,0,2.14,10,Tired
1219,2023-04-13,55,Male,178.5,75.2,12325,659.1,6,82,Gym,68,3.21,4,Tired
1904,2023-04-14,40,Female,164.3,83.3,12828,637.3,7.2,90,Walking,35,2.18,10,Happy
1025,2023-04-15,21,Female,182.7,69,15132,900,7.4,76,Running,26,2.81,2,Tired
1520,2023-04-16,33,Male,154.2,72.1,18013,869.3,7,68,Running,34,2.73,6,Neutral
1782,2023-04-17,24,Female,165.9,94.8,14442,763,9.1,50,None,0,1.22,1,Happy
1009,2023-04-18,39,Female,166.9,82.4,2834,348,4.4,92,None,0,2.45,10,Tired
1983,2023-04-19,46,Male,171.5,84.1,16126,845.3,6.4,62,Walking,78,1.28,3,Neutral
1377,2023-04-20,28,Male,150.3,66,3353,304.6,8.1,60,Cycling,67,2.75,2,Happy
1632,2023-04-21,50,Female,183.5,69.9,14878,787.7,5.7,72,Walking,69,1.99,7,Neutral
1636,2023-04-22,46,Male,174.1,76.1,12132,654.9,4.7,75,Walking,29,3.33,8,Happy
1681,2023-04-23,56,Male,181.2,60.9,9203,555.4,6.2,75,Yoga,71,2.37,2,Neutral
1583,2023-04-24,29,Male,186.1,45,11322,672.4,8.6,66,Yoga,87,1.96,9,Happy
1151,2023-04-25,24,Male,162.6,75.9,12295,640,5.7,79,Cycling,49,3.34,1,Tired
1719,2023-04-26,56,Male,150,84.4,4157,420.3,6.5,70,Gym,53,1.89,2,Tired
1048,2023-04-27,59,Male,181.5,70.8,10626,628.7,7.6,70,Running,84,3.13,3,Tired
1153,2023-04-28,43,Male,167.1,61.1,18340,900,6.1,72,Yoga,79,2.83,2,Tired
1858,2023-04-29,57,Female,158.7,65,12826,697.3,6.3,68,Cycling,27,2.24,1,Happy
1292,2023-04-30,26,Male,175.8,45,13095,782.2,6,62,None,0,1.56,8,Happy
1579,2023-05-01,58,Female,194.6,65,14567,823.6,6.1,63,Walking,88,3.37,1,Happy
1049,2023-05-02,51,Female,168.9,53.3,8884,567.4,5.3,64,Yoga,76,2.85,5,Happy
1663,2023-05-03,30,Female,179.5,59.5,2955,288.2,6.6,80,Walking,64,1.96,6,Happy
1530,2023-05-04,53,Male,160.1,52.5,11204,676.6,8.6,79,Walking,68,2.67,7,Happy
1611,2023-05-05,42,Male,153.1,50.8,5991,440.3,9.4,72,Yoga,81,3.2,3,Tired
1059,2023-05-06,41,Female,179.1,54.9,5065,489.9,8.9,73,Cycling,58,2.58,7,Happy
1166,2023-05-07,34,Male,175.5,79.5,17067,880.8,7.2,87,None,0,2.67,8,Neutral
1201,2023-05-08,19,Female,165.3,62.4,14763,874.7,9.5,80,Running,72,3.22,10,Neutral
1856,2023-05-09,30,Male,187.1,53.4,13095,733.5,10,91,Cycling,64,3.58,3,Neutral
1145,2023-05-10,48,Male,152.4,81.3,18408,884.5,7.3,69,Gym,47,2.42,5,Happy
1914,2023-05-11,46,Female,157.7,71.9,3329,498,5.5,63,Gym,72,1.56,1,Tired
1675,2023-05-12,45,Female,164.6,45,16873,802.6,9,85,Running,28,1.59,9,Neutral
1969,2023-05-13,44,Female,166.4,84.9,4026,262.2,5.2,75,None,0,2.02,8,Happy
1992,2023-05-14,32,Male,184.7,71.1,2011,176.7,5.7,67,Gym,46,1.85,3,Happy
1438,2023-05-15,48,Female,170.5,81.6,6624,601.9,3.9,80,Walking,41,1.32,4,Tired
1241,2023-05-16,57,Male,168.1,66.6,19084,900,8.1,68,Gym,49,3.79,1,Happy
1580,2023-05-17,32,Male,157.3,94.1,16229,856.4,3.5,82,Yoga,34,2.87,1,Happy
1686,2023-05-18,50,Male,180.9,64.3,14244,791.5,8.5,80,Walking,34,2.13,6,Neutral
1560,2023-05-19,37,Female,158.6,45,17602,900,9.7,73,Cycling,72,2.48,6,Neutral
1482,2023-05-20,59,Female,157.3,56.7,12780,622.7,9.6,58,None,0,1.25,9,Neutral
1107,2023-05-21,29,Female,166,77.5,6585,536.3,5.1,66,Running,89,3.31,5,Neutral
1225,2023-05-22,54,Male,171.6,72.4,17362,900,4.2,90,Yoga,35,1.14,3,Neutral
1672,2023-05-23,26,Male,162.8,68.2,15105,742.6,6,92,Yoga,84,2.86,6,Happy
1630,2023-05-24,40,Female,177.1,55.2,18195,900,8.3,101,Running,64,1.21,8,Happy
1660,2023-05-25,25,Male,167.2,70.3,15837,829.8,8.8,79,Gym,26,2.21,7,Tired
1976,2023-05-26,49,Male,180.5,69.8,15393,805.2,8,64,Running,64,3.37,10,Neutral
1661,2023-05-27,31,Female,175.1,69.6,6456,424.3,7.8,88,Running,58,1.36,3,Neutral
1431,2023-05-28,44,Female,187.9,78.1,5521,415.2,10,72,Gym,69,2.4,1,Neutral
1804,2023-05-29,42,Female,165.6,72.7,10775,604.7,6.3,68,Cycling,68,2.94,4,Neutral
1654,2023-05-30,30,Male,178.4,66.2,15099,857.2,5.8,78,None,0,2.82,6,Neutral
1418,2023-05-31,38,Male,152.1,55,5037,400.1,5.2,94,Running,68,2.55,4,Happy
1987,2023-06-01,48,Male,198.9,90.4,10074,568.3,7.6,74,Gym,59,2.85,5,Happy
1454,2023-06-02,54,Male,177.9,99.7,14986,798.2,6.7,75,Yoga,58,2.07,10,Neutral
1159,2023-06-03,22,Male,167,96.2,17815,900,8.2,60,Running,76,3.85,7,Happy
1522,2023-06-04,30,Female,167.4,80.5,13226,719.9,6.3,76,None,0,1.37,5,Neutral
1649,2023-06-05,45,Male,167.5,45,10139,639.4,7.9,82,Running,75,3.31,5,Tired
1968,2023-06-06,42,Male,188.4,45,13099,710.1,6.4,74,Cycling,21,2.63,2,Neutral
1589,2023-06-07,52,Male,179,61.8,10859,605.8,6.8,75,Cycling,45,2.93,1,Tired
1076,2023-06-08,56,Female,165.6,69.2,12174,619,6.9,77,Yoga,42,3.06,4,Tired
1508,2023-06-09,24,Female,157.6,68.6,3539,341.1,4.4,65,Cycling,37,2.89,10,Neutral
1440,2023-06-10,55,Female,182,72.9,11305,714.5,6.8,52,None,0,1.93,8,Neutral
1253,2023-06-11,49,Male,178.4,49.1,14199,761.8,7.8,74,Yoga,79,2.3,3,Neutral
1920,2023-06-12,20,Female,177.1,94.1,1390,230.5,5.5,73,Running,21,1.48,6,Neutral
1769,2023-06-13,56,Female,169.2,92.6,1082,205.4,9.9,81,Gym,68,2.29,10,Happy
1319,2023-06-14,54,Female,167,50.3,18386,849.2,7,99,Cycling,57,2.73,2,Happy
1802,2023-06-15,39,Male,186.9,45,9968,657.5,6.1,88,Yoga,50,2.92,9,Tired
1262,2023-06-16,25,Female,187.8,68.7,13281,755.5,6,54,Cycling,59,2.77,9,Neutral
1596,2023-06-17,34,Male,176.4,88.9,16120,883.3,9.1,100,Cycling,72,1.27,4,Happy
1657,2023-06-18,44,Male,179.7,69.5,10946,650.4,5.8,82,Walking,83,2.11,8,Happy
1834,2023-06-19,50,Female,172.4,73.9,11891,635.4,7.4,72,Running,52,2.04,2,Happy
1553,2023-06-20,34,Male,156.3,63.4,7007,464.4,8.3,90,Cycling,77,1.58,10,Tired
1373,2023-06-21,59,Female,160.2,72.2,1522,235.9,7.8,50,Gym,69,1.91,2,Happy
1636,2023-06-22,29,Male,181.5,84.2,2694,286.9,6.2,70,None,0,2.5,6,Neutral
1166,2023-06-23,44,Female,182.7,76.2,19636,900,8.3,77,Walking,22,3.49,2,Happy
1936,2023-06-24,25,Female,180.5,78.6,5837,488.7,7.2,76,Yoga,80,1.83,1,Neutral
1752,2023-06-25,40,Female,173.5,45.1,12801,813.1,4.4,90,Yoga,29,1.71,10,Happy
1458,2023-06-26,59,Male,180.9,102.1,9469,535.1,8.8,87,Gym,85,2.08,2,Neutral
1998,2023-06-27,46,Female,169.4,45.2,17531,892.8,6.1,82,Gym,70,2.74,2,Tired
1279,2023-06-28,37,Male,176.2,72.3,9148,576.8,6.7,72,None,0,3.36,5,Happy
1699,2023-06-29,33,Female,168,67.7,14065,713.6,7.5,85,Running,44,2.44,6,Happy
1301,2023-06-30,34,Male,159.4,68.4,13706,750.9,6.2,69,Gym,62,1.49,3,Tired
1530,2023-07-01,33,Male,178.6,83,4620,402.4,8.1,83,Yoga,83,1.64,8,Tired
1579,2023-07-02,36,Female,182.8,59.4,11631,661.3,5.3,68,Running,78,2.63,2,Tired
1217,2023-07-03,25,Female,194.7,63.5,10131,636.6,6.1,78,Gym,81,3.2,10,Neutral
1101,2023-07-04,55,Female,172.6,52.8,15307,812.3,8.8,60,Gym,29,3.77,3,Neutral
1553,2023-07-05,55,Female,159.5,86.8,4709,245.1,7,85,Yoga,83,1.67,4,Happy
1287,2023-07-06,46,Female,166.7,74,16986,831.4,5.4,71,Running,79,2.6,5,Neutral
1166,2023-07-07,58,Male,168.6,79.6,14915,868.2,7.1,61,Walking,39,1.78,5,Happy
1620,2023-07-08,53,Female,171.5,82.2,6094,469.8,7.6,65,Walking,68,1.87,6,Tired
1035,2023-07-09,43,Female,174.7,99.9,10415,474,4.6,72,None,0,1.81,4,Happy
1743,2023-07-10,48,Male,173.6,97.3,17078,807.6,9.5,66,Running,70,2.27,10,Tired
1740,2023-07-11,29,Female,177.8,74.8,16476,895.1,9.7,82,Gym,76,1.88,7,Tired
1352,2023-07-12,34,Female,172,72.4,14530,752.4,7.2,72,Gym,56,4.24,8,Happy
1675,2023-07-13,32,Male,150,62,8472,403.8,6.7,84,Running,22,2.18,4,Neutral
1898,2023-07-14,26,Female,172.3,81.2,4363,427.5,7,72,Walking,48,3.19,9,Neutral
1072,2023-07-15,56,Female,170.9,80.6,19201,900,8.3,82,None,0,2.04,6,Happy
1647,2023-07-16,59,Female,175.5,59.1,15140,764.1,7.7,75,Cycling,66,4.06,8,Neutral
1352,2023-07-17,29,Male,166.4,80.8,18067,900,7.4,72,Yoga,88,2.74,9,Tired
1890,2023-07-18,49,Female,172.2,85.1,15315,773,9.1,65,Running,40,3.09,1,Tired
1069,2023-07-19,42,Male,175.6,53.2,15414,785.4,8.7,76,None,0,2.09,5,Neutral
1424,2023-07-20,56,Female,168.4,72.8,3017,296.4,5.6,82,Cycling,40,3.18,7,Neutral
1998,2023-07-21,35,Male,176.8,69,5223,314.1,8.3,68,Yoga,21,2.73,10,Tired
1707,2023-07-22,32,Female,170.7,69.9,3184,348,8.7,75,Cycling,88,2.23,2,Happy
1780,2023-07-23,49,Male,171.6,55.7,18741,900,7.4,69,Cycling,26,1.74,7,Neutral
1560,2023-07-24,23,Male,150,45,7531,478.3,7.9,94,Yoga,54,2.33,7,Neutral
1827,2023-07-25,52,Male,158.6,58.7,5666,462,6.5,78,Cycling,49,2.27,3,Happy
1641,2023-07-26,51,Male,158.6,56.6,12255,610.6,5.2,76,Walking,63,3.11,9,Tired
1955,2023-07-27,55,Male,172.2,75.3,3468,373,9.8,70,None,0,2.34,7,Happy
1516,2023-07-28,22,Male,182.7,75.5,8291,547.9,5,84,Running,74,1.15,10,Happy
1427,2023-07-29,35,Female,168.8,74.7,8255,495.7,9.5,75,None,0,2.95,5,Happy
1538,2023-07-30,33,Female,178.5,49,4920,417.5,6.9,74,Walking,73,3.41,7,Neutral
1159,2023-07-31,25,Male,176.5,53.2,5236,365.4,8.9,74,Walking,20,1.33,7,Tired
1148,2023-08-01,42,Male,171.4,60.7,2939,372.8,7,64,Yoga,82,3.76,6,Tired
1775,2023-08-02,49,Male,175.7,70.3,4856,420.6,8.4,90,Yoga,74,3.48,4,Neutral
1229,2023-08-03,43,Male,172.5,65,1050,260.2,7.7,84,Yoga,46,2.06,8,Happy
1711,2023-08-04,39,Female,168.6,74.7,16926,853.9,6,75,Cycling,34,1.72,2,Neutral
1561,2023-08-05,48,Male,173.9,84.6,2360,333.2,7.2,74,Cycling,28,3.24,8,Happy
1066,2023-08-06,27,Female,184.5,55,7805,572.4,6.8,66,Running,88,1.54,5,Happy
1811,2023-08-07,29,Female,174.7,55.6,12928,797.5,8,60,Cycling,78,2.03,7,Happy
1380,2023-08-08,45,Male,172.2,72,12994,692.5,7.2,66,Running,42,1.58,3,Happy
1057,2023-08-09,23,Male,161.2,68.8,4045,402.7,7.4,86,Walking,30,2.5,7,Neutral
1258,2023-08-10,37,Female,184.2,81.2,12093,753.5,5.5,71,Running,43,3.53,9,Happy
1341,2023-08-11,22,Female,155.9,70.1,1257,238.1,5.1,86,Running,73,2.76,7,Neutral
1837,2023-08-12,40,Male,152.9,96.1,12651,776.3,7.1,75,Yoga,50,3.21,1,Happy
1129,2023-08-13,26,Male,173.7,46.2,1044,249.7,7.3,66,Cycling,41,2.25,9,Neutral
1726,2023-08-14,46,Male,161.2,82.6,18718,897.8,5.4,68,Gym,33,2.57,7,Tired
1171,2023-08-15,33,Female,180.9,73,18055,886.7,7.9,77,Gym,24,1.64,2,Neutral
1769,2023-08-16,39,Female,153.2,49,16354,782,7.9,59,Yoga,36,2.43,5,Tired
1613,2023-08-17,25,Male,179.6,45,14589,781.6,7.2,67,None,0,1.98,10,Neutral
1208,2023-08-18,37,Female,178.2,53.1,8000,512,7,70,None,0,2.39,2,Tired
1802,2023-08-19,31,Female,171.2,88.1,15480,828.6,5.1,83,None,0,2.34,7,Neutral
1353,2023-08-20,56,Male,150,86.4,7085,551.5,5.1,78,Walking,23,2.28,9,Happy
1470,2023-08-21,54,Male,152.8,68.1,1234,248.5,7.6,77,Walking,28,3.98,4,Tired
1797,2023-08-22,51,Female,172.4,64.6,7834,500,5.8,80,Walking,55,3.74,3,Happy
1115,2023-08-23,28,Female,167.7,57.2,16055,832.2,5.9,85,Running,70,3.49,6,Tired
1263,2023-08-24,57,Male,177.3,67.2,4207,275.6,7.4,76,Cycling,51,3.76,8,Happy
1661,2023-08-25,50,Male,169.3,62.9,3400,370.2,10,65,Walking,37,3.49,8,Happy
1811,2023-08-26,48,Male,168.4,95.6,10609,616.8,6.4,77,Gym,34,2.48,8,Neutral
1441,2023-08-27,51,Male,150,51.5,13562,746.5,10,67,Running,39,2.41,5,Happy
1547,2023-08-28,24,Male,178.2,75.9,8740,539.6,6.9,54,Walking,77,2.66,6,Tired
1452,2023-08-29,40,Female,163.5,96.4,15184,813.7,7.8,77,Walking,59,2.35,2,Tired
1844,2023-08-30,24,Female,166,81.6,15038,735.9,8.4,80,None,0,1.77,6,Tired
1476,2023-08-31,42,Female,159.3,53.1,1650,265.9,8.5,78,None,0,2.71,5,Neutral
1286,2023-09-01,20,Female,154.6,46.9,17417,866.5,7.5,80,Cycling,32,1.4,3,Neutral
1302,2023-09-02,55,Male,184.7,74.1,14119,766.5,6.7,86,Cycling,81,2.6,8,Tired
1310,2023-09-03,37,Male,178,72.3,8644,495,8.2,65,Running,47,1.8,4,Happy
1207,2023-09-04,51,Male,178.1,88.5,18494,900,7.6,71,Gym,65,2.44,2,Neutral
1617,2023-09-05,47,Female,167.8,78.2,9653,587.2,6.3,62,Yoga,34,2.63,3,Happy
1445,2023-09-06,34,Female,152.6,62.7,15416,751.9,9.1,79,None,0,2.25,2,Neutral
1669,2023-09-07,27,Female,191,61.7,2874,362.3,7.7,87,Gym,42,1.35,2,Neutral
1632,2023-09-08,52,Male,174.2,50.4,11429,631.4,5.9,70,None,0,1.67,3,Neutral
1054,2023-09-09,37,Female,171.4,71.9,13213,710.6,5.7,82,Cycling,85,2.82,7,Neutral
1911,2023-09-10,35,Male,166.4,48.9,17219,900,9.9,67,Cycling,69,2.11,10,Tired
1011,2023-09-11,44,Male,150,83.6,18640,900,6.3,81,Yoga,32,2.89,1,Neutral
1656,2023-09-12,53,Male,181.4,78.8,4240,346.3,8.1,53,Gym,21,2.51,10,Neutral
1399,2023-09-13,40,Male,159.4,78.4,16802,877.7,7.6,90,Gym,53,2.36,6,Tired
1907,2023-09-14,49,Male,175.5,50.2,17122,900,8.1,64,Yoga,59,2.74,1,Tired
1647,2023-09-15,27,Male,177.7,67.8,11903,739.3,9.9,77,Cycling,88,2.03,3,Tired
1979,2023-09-16,28,Female,173.3,64.2,2409,300.8,8.5,89,Running,80,2.78,4,Tired
1514,2023-09-17,55,Male,174.7,71.5,11620,688.4,8.3,63,Gym,44,2.21,8,Happy
1655,2023-09-18,23,Male,183.5,77.9,2832,267.6,6.7,93,Walking,82,4.28,2,Tired
1541,2023-09-19,58,Female,162.1,62.3,19408,900,6,96,Gym,47,1.71,7,Tired
1236,2023-09-20,51,Male,171.6,62.9,6736,497.2,10,82,Gym,75,2.25,3,Tired
1278,2023-09-21,53,Female,167.7,80.2,5993,399.4,6.9,75,Gym,45,2.28,1,Happy
1347,2023-09-22,54,Female,151.6,53.1,12103,637.9,6.8,73,Cycling,46,1.55,6,Tired
1626,2023-09-23,34,Female,172.9,58.8,15397,848,7.4,81,Walking,45,3.01,2,Happy
1103,2023-09-24,57,Male,182.5,70.1,4213,361.1,7.3,82,Gym,34,2.2,3,Neutral
1629,2023-09-25,57,Male,183.8,83.5,11355,665.6,9.4,55,Running,69,0.83,6,Happy
1516,2023-09-26,29,Female,188.6,55.5,7208,424.2,7.8,72,None,0,2.99,3,Tired
1979,2023-09-27,38,Male,152.3,96.8,10644,580.2,5,69,None,0,2.05,5,Happy
1871,2023-09-28,57,Male,186.3,49.7,7453,579.7,6,68,Walking,23,2.43,3,Happy
1247,2023-09-29,36,Female,171.8,93.3,12093,650.8,7,68,Yoga,49,2.97,7,Happy
1363,2023-09-30,20,Female,186,88,14741,779.5,8.5,62,Running,28,2.24,7,Happy
1320,2023-10-01,35,Male,166.1,48.5,12263,702.4,4.7,90,Yoga,61,2.24,1,Happy
1632,2023-10-02,36,Female,164.7,45.5,1305,198.7,7.7,69,Gym,33,4.23,6,Happy
1285,2023-10-03,23,Female,157.8,80.8,2384,363,8.1,74,Cycling,59,0.99,3,Happy
1148,2023-10-04,33,Female,177.8,64.3,18958,900,8.3,72,Gym,22,1.6,7,Happy
1083,2023-10-05,25,Male,175.1,54.9,1872,263.1,6.9,70,Gym,60,1.74,1,Neutral
1965,2023-10-06,35,Male,158.8,97.2,9360,627.8,8.6,79,Yoga,52,3.75,10,Neutral
1405,2023-10-07,56,Male,150,52.1,10795,677.4,5.8,72,Gym,79,2.05,3,Tired
1977,2023-10-08,29,Female,174.2,59.1,18414,900,8.4,81,Running,83,2.67,10,Tired
1455,2023-10-09,27,Male,175.3,60.9,10926,615.2,6.9,91,Cycling,81,2.17,2,Tired
1742,2023-10-10,24,Female,160.1,45,16491,900,7.1,64,Yoga,26,2.92,8,Tired
1799,2023-10-11,18,Male,158.1,71.4,7905,548.5,7,78,Walking,69,2.49,8,Tired
1160,2023-10-12,53,Male,176.6,56.3,5442,502.2,8,78,None,0,2.68,9,Tired
1783,2023-10-13,38,Female,188.6,82.2,16290,900,5.3,63,Gym,66,3.4,9,Neutral
1459,2023-10-14,54,Male,165.1,84.1,4667,354.6,8.3,81,None,0,2.81,2,Neutral
1549,2023-10-15,41,Female,161.2,73.5,18660,900,8.3,72,Yoga,45,1.99,7,Neutral
1499,2023-10-16,42,Male,173,73.6,7553,411.9,6.5,91,None,0,2.72,7,Happy
1737,2023-10-17,24,Male,176.4,72.5,17926,816.5,7,85,Gym,70,4.19,4,Happy
1508,2023-10-18,59,Female,166.4,59.5,5808,401.7,5.7,75,Gym,71,2.9,6,Tired
1653,2023-10-19,34,Female,190.3,60.8,8731,612.6,5.3,73,Yoga,35,2.61,1,Neutral
1803,2023-10-20,46,Female,179,89.8,1583,238.4,7.3,92,Running,67,1.54,6,Tired
1480,2023-10-21,47,Male,166.2,81,17894,881.9,7.3,69,Walking,46,3.01,1,Neutral
1662,2023-10-22,24,Male,154.1,73.1,10138,640.5,6.5,78,Gym,52,3.11,5,Neutral
1113,2023-10-23,50,Male,183.2,79,8695,504.7,5.1,74,Running,42,2.72,4,Tired
1748,2023-10-24,24,Female,181.9,69.1,4473,470.9,7.7,87,Gym,64,2.58,6,Tired
1577,2023-10-25,41,Female,167,72.8,2198,274.8,6.5,88,Gym,41,4.48,5,Happy
1360,2023-10-26,28,Female,173.5,78.9,4995,446.3,5.9,80,Running,61,3.1,5,Neutral
1340,2023-10-27,26,Male,168.5,45,13113,714.5,8.9,70,Gym,52,3.37,3,Happy
1769,2023-10-28,29,Male,175.2,83.6,5535,422.6,5.5,73,Walking,29,2.55,10,Happy
1986,2023-10-29,52,Female,159.8,82.5,6871,531.2,7.8,63,None,0,2.41,2,Happy
1760,2023-10-30,21,Male,158.3,58.3,3447,349.3,4.8,77,Yoga,58,2.94,7,Happy
1968,2023-10-31,53,Female,178.1,88.7,10408,691,4.8,67,None,0,2.41,10,Neutral
1448,2023-11-01,45,Male,179.4,45,7844,474.6,7.7,97,Running,70,2.46,8,Neutral
1842,2023-11-02,30,Male,165.1,75.3,18674,882,6.5,70,None,0,2.82,5,Happy
1834,2023-11-03,40,Female,162.5,70.6,13413,649.1,5.2,85,Cycling,34,2.14,9,Neutral
1179,2023-11-04,36,Male,181.5,65.4,16169,900,8.4,90,Gym,77,2.65,1,Happy
1701,2023-11-05,59,Male,162.8,70.3,8549,587,7.6,83,Yoga,78,2.56,3,Tired
1406,2023-11-06,54,Female,170.6,78.7,9693,574.4,3.8,70,Walking,45,3.18,8,Happy
1665,2023-11-07,56,Female,169.3,45,12063,697.5,8.4,69,Walking,60,2.07,5,Tired
1195,2023-11-08,41,Male,155.3,85,17770,900,5.4,104,Cycling,63,1.1,2,Happy
1465,2023-11-09,33,Female,171.9,63.8,9603,574.6,4.4,95,None,0,2.28,10,Happy
1310,2023-11-10,50,Male,170.9,85.2,3006,232.2,5.8,78,Walking,56,2.78,9,Neutral
1261,2023-11-11,29,Female,173.6,79.7,6213,361.2,6.9,72,None,0,3.17,1,Tired
1418,2023-11-12,51,Male,171.6,63.5,19531,900,7.1,66,Yoga,23,2.02,3,Neutral
1405,2023-11-13,24,Male,191.4,68.8,4868,399.8,4.5,69,Cycling,43,2.88,4,Happy
1938,2023-11-14,28,Female,181.6,69.7,10530,574.1,4.9,82,None,0,3.29,7,Tired
1142,2023-11-15,48,Male,170.4,94.1,15360,866.1,5.9,98,Running,82,3.03,4,Happy
1341,2023-11-16,46,Male,171.3,52.9,7637,441.8,6,74,None,0,1.95,2,Tired
1315,2023-11-17,30,Female,187.6,63.4,17736,874.8,8.1,87,None,0,2.02,2,Tired
1100,2023-11-18,48,Female,178.6,46.3,5964,347.5,6.4,84,Cycling,32,2.8,10,Happy
1243,2023-11-19,19,Male,157.7,71.9,2302,269.8,8.1,72,Running,46,3.64,1,Happy
1489,2023-11-20,56,Female,179.5,60.6,8749,550.3,8.6,85,Walking,36,2.51,7,Neutral
1011,2023-11-21,32,Female,182.4,62.5,1846,327.7,7.8,85,Yoga,88,2.38,9,Neutral
1238,2023-11-22,28,Male,186.2,92.3,14390,781.6,3,84,None,0,1.54,10,Happy
1560,2023-11-23,51,Male,166,57.6,14735,826.4,6.5,71,Gym,37,2.24,2,Neutral
1041,2023-11-24,56,Female,165.3,67.6,15876,885.3,6.8,82,Cycling,35,2,7,Neutral
