id,node_id,fuel_type,price_pence,recorded_at,source_updated_at
62588,0a0f4ede5c5cd42a4d27b1a765bee7ed3eb1fa2117af570adb09b0e0d6585f11,B7_STANDARD,145.9,2026-02-26T22:20:53.663Z,2026-02-26T22:19:03.608Z
305820,2bdc905f19e28285658dd808158b03a62c60fa0cec3306632f85232b16edf980,E5,162.9,2026-03-30T22:28:14.172Z,2026-03-30T20:54:36.000Z
59966,9cf4a36682f7611ffb23df97f5f81a3965d41fe47506dcc8ed768a6e1fa4b7e2,E10,129.9,2026-02-25T13:06:58.808Z,2026-02-25T12:58:32.708Z
83104,9bf8be19f2d77f688aabe77651da66bd5d0f9c24f5bcabf6164c908beebcdf56,B7_PREMIUM,184.9,2026-03-03T17:04:10.876Z,2026-03-03T17:01:19.109Z
16896,8a3200296c6388336bc50f288a1222e7835a75160eb6ef861b34df57c2113fed,B7_STANDARD,143,2026-02-07T21:40:02.955Z,2026-02-06T13:57:50.000Z
149999,c88d28df6565301df12c053ca4e7a78cb1734354eddb4dd8550c5d34d34026f0,B7_STANDARD,155.7,2026-03-11T13:40:16.011Z,2026-03-11T13:38:11.764Z
309200,a8246897f5ccebf74c602665ada28b52b960a01e6a1eaf48ee4888854516c410,B7_PREMIUM,201.9,2026-03-31T12:21:54.221Z,2026-03-31T10:57:47.306Z
332469,15415bd9c866f881fdc11df79ce45558fdc2a8783e188ac85e84b54c2c1857b2,E10,150.9,2026-04-02T15:20:09.341Z,2026-04-02T15:19:09.000Z
130436,8b5454a02d66301725c09f37c3683c02c473415f5ee477effc9da93e476d91c3,B7_STANDARD,169.9,2026-03-09T13:04:08.407Z,2026-03-09T13:00:18.591Z
113813,dd7ff637d56c9fe53fc510ae676b654f912c4da90d616142573d867a51f11d18,E10,128.7,2026-03-06T19:08:07.216Z,2026-03-06T19:06:18.777Z
172665,627324c459deb1958d4cd119893d89e13dfdb1289956f66ee8c83bf9a0d897cd,E5,162.9,2026-03-16T12:44:01.373Z,2026-03-16T12:42:13.000Z
24437,4fe2b56f75072dd660dbafb45ffcea117e007b786dcaedb4ec57f8b676429869,E10,130,2026-02-13T11:56:01.794Z,2026-02-13T11:53:24.000Z
78673,d6a99b8c8ca7bb01d0b1ddfd8cc42876635fb755685999d2f550e62f8e45b9cd,E5,148.9,2026-03-03T12:10:39.822Z,2026-03-03T12:00:42.845Z
375275,b7dde1bc2df4313aa1128948053423698bdd560d8a55f7935c132797c5e78623,B7_STANDARD,190.9,2026-04-08T15:08:04.580Z,2026-04-08T16:05:03.000Z
103047,3cd54b7ec6a1c8266851beed78b90a0eeb9336557aa18d07778a41ab686de6c4,E5,137.9,2026-03-05T16:04:07.003Z,2026-03-05T16:01:43.406Z
33400,e654234eb53cea2f95ec96a28dcc314a3aa021c33589d8bb20f893df2ea878e4,B7_STANDARD,144,2026-02-20T23:52:52.330Z,2026-02-20T23:49:52.284Z
227067,9cbb39b98399b837785e077a28544e59294e0ceed7bada5e1d53858a4f38fbbd,B7_PREMIUM,191.9,2026-03-22T13:32:03.621Z,2026-03-22T13:30:07.000Z
309227,63089b6637a7df54a336d956f6e781cc163d2c90d2890ef29d3c24a680e432a9,B7_PREMIUM,208.9,2026-03-31T12:21:54.221Z,2026-03-31T10:58:11.908Z
376673,c9af8357d7cf89a7748872821721076297d8c3748dd226f33fe36f0bb933f6d6,E10,148.9,2026-04-08T18:20:10.906Z,2026-04-08T18:17:29.000Z
273759,f553de48761348ae1259bac8d36eab0e99d864415202dc57bb7eb5356d0493c3,B7_STANDARD,177.9,2026-03-26T23:36:02.568Z,2026-03-26T23:34:17.000Z
163974,87c24bcd41e3d7d7e2cde5d9e007bd688523bb250d5ec537ea3f40db1464067b,B7_STANDARD,161.9,2026-03-14T18:08:03.420Z,2026-03-13T11:34:45.581Z
326747,68164052f089bdfa7bd9cbe8ee1bda8f851907579d917f9a7c6c62b525a0f329,B7_STANDARD,187.9,2026-04-01T23:00:15.290Z,2026-04-01T22:58:02.000Z
298185,d3dc07399c0292bf8dba016cddebe24c0390fad9dcbeb8a4a9de13f11b56551e,B7_STANDARD,182.9,2026-03-30T09:20:05.520Z,2026-03-30T09:17:16.000Z
16081,ef606e23b80931fbbb2ab62809ac056c02aa960771fce6d300cab034f5444d2f,B7_STANDARD,138,2026-02-07T21:40:02.955Z,2026-02-02T15:32:06.000Z
212880,a2d9e98eac75f4973934267067449d0a4d01a126d87786fcc5bf25cfe0816f6e,B7_STANDARD,165.9,2026-03-20T18:16:02.443Z,2026-03-20T18:13:40.264Z
101698,8f2134a0f55f4ee357cd3e9bbc65d9a9650000fa0e8c8956a35608b42c702e67,E5,159.9,2026-03-05T14:48:06.882Z,2026-03-05T14:44:34.131Z
185162,36e2c41a1233239e1a4060baac60fdfcef7ea78201a4e0cd6fde23ac282b14fa,E10,144.9,2026-03-17T21:52:01.807Z,2026-03-17T21:31:59.000Z
310916,77ed327ee5599eec203cba11b721979517de8269d49357f458a8b990f7bd0a81,B7_STANDARD,189.9,2026-03-31T15:00:15.089Z,2026-03-31T15:07:02.000Z
142774,d081821cbac84aff4416dddbdaf573cf3912e6731f8734556ea26decdf0c3669,B7_STANDARD,154.9,2026-03-10T15:00:15.871Z,2026-03-10T14:59:02.921Z
158763,ded68a909a1a27ef202a791b262c370f9c7d6173d4b2b02c17f7570c5536defc,B7_STANDARD,159.9,2026-03-14T18:08:02.644Z,2026-03-13T21:56:59.622Z
189956,0bfa602601f9c88c0cd83dff5be182294c53adea3fc4f6ce82822093994fe2e1,B7_PREMIUM,185.9,2026-03-18T14:12:02.234Z,2026-03-18T14:09:23.559Z
8953,618454f8219594c22a17d2c8aff742e29ca7a695762ce823abe924c0b7db608f,B7_PREMIUM,167,2026-02-07T21:40:02.318Z,2026-02-05T13:25:58.000Z
313192,a6d6fe76eadaafc22c9e4bc3b4a0b8102130e9f43578fd7e6a5735d34d446572,E5,159.9,2026-03-31T16:37:02.210Z,2026-03-31T15:14:03.782Z
248751,2b534f44da381912abc9b4f7ba719135e938ecc9b9a39aa8bab2ee1c330cf6ed,E10,148.9,2026-03-24T11:16:04.636Z,2026-03-24T11:12:48.000Z
254540,e9ad72fa09d9e1658f4ebb35828af8f1e78394c79858e166886fe14ba9c0a2eb,E10,148.9,2026-03-24T23:00:11.537Z,2026-03-24T22:57:13.000Z
369393,f7c5d1f7c2917f8987d80c8ed8d816208d546991e29e46a84593fb1b12c6a889,E10,156.9,2026-04-07T21:40:23.600Z,2026-04-07T21:37:00.000Z
108242,0c25a78e27c10999944daf1d75b3d558c031ef589c9f328edc5a11dd855fdfb0,B7_STANDARD,143.9,2026-03-06T11:16:07.195Z,2026-03-06T11:13:08.878Z
163376,f34921a2f19597844a6693aa83c285837a06a9cf609ca08888422a9a718b97fd,B7_STANDARD,158.9,2026-03-14T18:08:03.320Z,2026-03-13T14:11:41.753Z
4554,b35e53af2325ff53fc370cf6134fe59e1be79140d00f34fcdf717b88a8eee923,E5,147,2026-02-07T21:40:01.943Z,2026-02-03T12:46:37.000Z
329108,8561b8a6fe8b3bac667c0d1957c8bdf6c4d713a8f12bb758743f24ad0ad0bfec,E5,181.9,2026-04-02T10:32:11.426Z,2026-04-02T10:30:02.000Z
8233,62b8061ba1cffc9a1b1b8c54af3b8ad61da0db03b17959d5eb97133dcf23c617,B7_STANDARD,144,2026-02-07T21:40:02.318Z,2026-02-03T11:52:35.000Z
270038,98ee4d535d094fd123b5b39decd45021068adac1a7870f1eff0a3a5f77dd88b9,B7_PREMIUM,195.9,2026-03-26T12:12:02.688Z,2026-03-26T12:08:50.000Z
97727,8a87185eccd42774d5d71596982115950346abb962a8fa36cba911e51a782f94,B7_STANDARD,143.9,2026-03-05T11:12:06.887Z,2026-03-05T11:12:00.803Z
244411,8b9a01fef86316f9ea8d0af758aaa6654000a0bc2afee6a0b93992f3fa8b0d23,B7_STANDARD,169.9,2026-03-23T22:04:02.563Z,2026-03-23T22:01:23.000Z
265986,7e8f1f63e23cff185284f3e73c6bacd3f4581eb6d156aec933725daa937fe144,B7_STANDARD,162.9,2026-03-25T21:56:02.532Z,2026-03-25T21:53:20.000Z
272045,559ac0fe0af337122b2693222e1cca235ce827fd9c2b1c912c723d04000c87d3,B7_STANDARD,172.9,2026-03-26T15:56:03.704Z,2026-03-26T15:55:25.014Z
319892,f641ae8b2ca54fbcd0a52fab6e2e0c2a468aa4a60dbf56461316d06f9851d5db,B7_STANDARD,189.9,2026-04-01T14:32:21.662Z,2026-04-01T14:30:09.000Z
357591,24752d7c8842aa43312ab5a5c48e897c40d2a38378d485cf9a359523369baae1,E5,176.9,2026-04-06T09:20:09.747Z,2026-04-06T09:20:02.000Z
26002,0ed9aad124d5b0fdcad1bd702ef0c1704864a8381d9a29cac4088d7f45f6845e,B7_STANDARD,147,2026-02-14T18:28:17.593Z,2026-02-14T18:24:38.000Z
93811,bd5d8d9fdacf423a5ea0baeb951acdcdc7006cffd453363a06a7ce117f3b8961,B7_STANDARD,142.9,2026-03-04T17:04:37.478Z,2026-03-04T16:59:08.782Z
18749,8c07d64b70be8ab0a9192c8aaad6c4782c5849d3ffa528b6f7b854d6672c9a64,B7_STANDARD,140,2026-02-09T10:52:29.513Z,2026-02-09T10:37:56.000Z
67308,28afbf00b2cf70d1e47c959731338c688383b46c5d40712b98fd159131f37fdc,B7_STANDARD,146.9,2026-03-01T07:17:25.644Z,2026-03-01T07:13:58.855Z
268292,9dcd8f83adcdf972c8570ff0deda3ddd935310b722ffea2f4dd9b3fcfef3d0e0,B7_STANDARD,182.9,2026-03-26T09:44:02.597Z,2026-03-26T09:41:06.000Z
256421,dff827f24b3ace7d377c5a04645ba5d46c4ba341012f87e598fc55bf03396756,E10,140.9,2026-03-25T06:20:03.633Z,2026-03-25T06:18:15.337Z
38915,2a9f01f25407f77d43139e80f6f4023e9a3413b12be3cee82f3aa665c3e63de6,E10,138.9,2026-02-22T00:44:10.899Z,2026-02-13T13:04:52.260Z
319965,754fef5b4e857003ebe133b2602e99486a0dcca7cf2de02bdd5b58066ceea697,E5,189.9,2026-04-01T14:40:04.632Z,2026-04-01T14:38:26.000Z
81463,f928db794e065ea5b0ee80c3b5e162eb8491e7bec4e838bdc347e41011b51e01,E5,151.9,2026-03-03T15:40:49.493Z,2026-03-03T15:38:28.264Z
299844,bc538153f00a047f219d6fe7e4efd5f34d85da271b20b5bbfa697324c8ab46b1,B7_PREMIUM,209.9,2026-03-30T11:48:02.733Z,2026-03-30T11:46:46.000Z
144979,c43910f4e2de81a1d9c93f683908a9aab46101b26969e265888bd08be5a1a150,E5,149.9,2026-03-10T22:00:26.031Z,2026-03-10T21:59:58.280Z
138872,7ba6fafd885bc8cb0f311cddc6fb3497c22714f5809f8c80fd31408487dcb3ff,B7_STANDARD,166.9,2026-03-10T09:48:07.546Z,2026-03-10T09:44:36.992Z
273176,c93e6e472b7499c3ec8baf426767ee024ce9bfdf3c8b3aaf3e7999196b45fa2a,E10,155.9,2026-03-26T20:12:02.833Z,2026-03-26T20:11:13.000Z
308857,e778b6afabf5f97de87f255bcc8660195b7ad3fbc417419724ddc62a89c66c54,E10,150.9,2026-03-31T11:28:04.087Z,2026-03-31T11:25:39.000Z
318201,47ba49aa3688bf3afadbe181c27f0ce828beeac975557f2fd1fd0650816afab5,B7_STANDARD,185.9,2026-04-01T11:08:03.157Z,2026-04-01T11:06:05.000Z
6531,46e4b23025b511edcc830d06c146a5559c31bfa533268000e03aea7c83e82284,B7_STANDARD,1,2026-02-07T21:40:02.099Z,2026-02-03T10:49:14.000Z
342374,3fd5d46b3f77afcc8a06f5f333672b3db9543e33e7801c3147dd5fdba9565d98,B7_STANDARD,190.9,2026-04-03T12:56:02.898Z,2026-04-03T12:55:39.000Z
162269,1a47b675013c4d151dbdd42ba4da39a2553d9b7432e7ab4eb485b294aa7c6f5c,B7_STANDARD,156.9,2026-03-14T18:08:03.217Z,2026-03-13T19:16:04.976Z
41547,8539aa40ead0e1ed4912bb9c80d2f5ddff262e4bb144ba1aa0f584c9cec8a925,E5,138.9,2026-02-22T00:44:11.162Z,2026-02-02T15:43:24.123Z
134496,e784a4677b7a6547a7f1b63f873ecd1b009cf10f74eac4d2981277e1deb5054a,B7_STANDARD,151.9,2026-03-09T21:56:07.968Z,2026-03-09T21:52:10.244Z
171944,42ee526c264d7619f3274a3638e80a26f4a5411940fcffd8b5cfa3b33b37316c,B7_PREMIUM,185.9,2026-03-16T11:16:01.270Z,2026-03-16T11:14:24.000Z
112842,43fdc71d91610ef80f51549b7eb6af178fa8d0a6c718998159451d9ec0d74370,B7_STANDARD,155.9,2026-03-06T16:08:09.277Z,2026-03-06T16:05:14.681Z
106263,74ea2e36486f6c831e0f56dc9bd9f80254e5285e6aa1fc08ed4d72ccbf3e3ec3,E10,141.9,2026-03-06T07:20:07.199Z,2026-03-06T07:19:25.937Z
181308,d2db7b4ffcc526f669b037160084108653a3d87f89a8b6ba75431eccc3e42087,B7_STANDARD,163.9,2026-03-17T13:04:01.225Z,2026-03-17T13:02:20.000Z
272676,d4fb97c907c6bbba19228f63f053ebbc607db5e743d8c542fff10ff22ea077f4,B7_PREMIUM,190.9,2026-03-26T17:00:05.894Z,2026-03-26T16:59:49.107Z
249970,03051fbcdd658bf48674ae192fea72eecaed11f0a5559f38ca2f4c6eb2aad926,E5,175.9,2026-03-24T12:28:03.741Z,2026-03-24T12:24:27.000Z
384408,12c26d8702ab84b763614bda517254718ec68f426784a6a0330f9084a651722a,B7_STANDARD,195.9,2026-04-11T12:04:06.675Z,2026-04-11T12:01:34.000Z
130397,ec35ccfaa8b2367b798146b46d978709f795f74af83c62410928bd9849622f0e,B7_STANDARD,164.9,2026-03-09T12:56:07.749Z,2026-03-09T12:55:15.321Z
373503,aa409702eb8eacf14d1cdd52fed2eacd9716a66335fc65b61ff579a30a8a90bf,B7_STANDARD,189.9,2026-04-08T10:17:16.308Z,2026-04-08T10:12:52.000Z
347329,0f1cd642ed57da028a15243449167b0b10c26d3101bde3beb3a6aa3839bf4a69,B7_STANDARD,194.9,2026-04-04T08:32:42.034Z,2026-04-04T08:31:25.000Z
6365,2765889f140a91dd777e93c9d9c28fd5cefadcdb3be56bf8cc6d950f48071caa,B7_STANDARD,138,2026-02-07T21:40:02.099Z,2026-01-27T21:55:40.000Z
344988,60511b35a8bc453b74b4ff1f69bfc5d845ee70754d5b6d88016f6c3bc5df0785,E5,167.9,2026-04-03T19:56:02.870Z,2026-04-03T19:53:01.000Z
356669,323526b0a15bf0dff4dba42b1d780cbebe71731e6076afb09f9f11c313441682,E10,153.9,2026-04-05T22:56:03.189Z,2026-04-05T22:52:36.000Z
26355,cd54bdcf95890ce20d110a10012c407de4fa71e9e16411977d78d6510e7865ef,B7_PREMIUM,149,2026-02-16T08:20:47.053Z,2026-02-16T08:19:13.000Z
279578,4265341aaef23b1f6cc75a82eb6de64779e169097a0585f782c811e16c618c54,E5,155.9,2026-03-27T16:00:09.768Z,2026-03-27T15:59:54.012Z
51161,348bbf9b63335d6d7e3f8db45ebabe0ff86eafc9bb316b70c4a4646c05f8aa96,B7_PREMIUM,157.9,2026-02-22T00:44:11.933Z,2026-02-09T15:57:01.235Z
396588,472f632dd8c35ccc682527b4ca617c868d690b9cf57ef8a2875448ad4354adc2,B7_PREMIUM,210.9,2026-04-16T15:00:32.679Z,2026-04-16T15:00:09.000Z
249482,15105f6f3c015e37b8528f75a45b6b323f464c3e61b57a87d4390c14f6ecc173,B7_PREMIUM,194.9,2026-03-24T12:00:38.178Z,2026-03-24T11:56:20.000Z
340291,b4568dcf63b601c74d528f28c580452b43ff5d629cd7d005869e966642128be6,B7_STANDARD,188.9,2026-04-03T09:56:02.852Z,2026-04-03T09:55:38.000Z
299314,aa409702eb8eacf14d1cdd52fed2eacd9716a66335fc65b61ff579a30a8a90bf,E5,168.9,2026-03-30T11:28:06.001Z,2026-03-30T11:25:00.000Z
193802,d5cc5c1e5f6db42c2e3d740518372d8fa8b75545a114eb428ccdb0c4f5d1b007,E5,165.9,2026-03-18T21:00:01.626Z,2026-03-18T20:57:06.000Z
134313,07258774913d0d61b414ffef56c317e224b3b015bf66a10556e3e55fb8e2200c,B7_STANDARD,159.9,2026-03-09T21:36:07.830Z,2026-03-09T21:32:39.948Z
263015,3c13c719801064343b69c19bb3ec159231986b6f843d378c44e631581526f657,E5,159.9,2026-03-25T16:00:18.801Z,2026-03-25T15:57:20.000Z
117625,a02406263ff3d5d2f9e62946df16e4d8a16e0085ba71244040340a23c6c18b1e,B7_STANDARD,150.9,2026-03-07T10:52:07.306Z,2026-03-07T10:49:03.943Z
302698,df3ed1e3a91d2b6ecfa6a3e7507a47422c229258dfa56a5e547576c6c31aa07c,E5,178.9,2026-03-30T14:48:02.829Z,2026-03-30T14:45:11.000Z
295011,3e89ba2dc1be2e711cf9ccdea0d65f5773b2a1ee0cc06c9188f988b275507730,B7_STANDARD,184.9,2026-03-29T21:08:04.128Z,2026-03-29T21:05:31.000Z
141271,8f25edb146c07aa1ce58fb32aa962b6e9403b99914aa3f18b214c1a4a08b890d,E10,141.9,2026-03-10T12:12:07.828Z,2026-03-10T12:10:14.073Z
44606,897c923e218f757be48cbdd6ff2f15d7afbded365257560b48b7eb44931f0c9d,B7_STANDARD,143.9,2026-02-22T00:44:11.416Z,2026-01-20T21:17:28.000Z
335302,e31ff855f7d77520c214d9b54303c418fcad45e5780ffd0dfe64be9e62987fcb,B7_STANDARD,185.9,2026-04-02T20:52:08.214Z,2026-04-02T20:48:41.000Z
316275,18cb04b71e64d07e39f5c0ecf1479d783d53f132d232056ee5eb133c56b58ae3,E10,151.9,2026-03-31T23:00:43.370Z,2026-03-31T21:01:46.000Z
119555,71adae439116fca6846c09f9c523a860e0fd5335ea8483e58e67362faffbb926,B7_STANDARD,146.9,2026-03-07T14:28:49.913Z,2026-03-07T14:27:57.896Z
50465,152477677e6bef6ce350fd03f785e5fd37cf869f40672d96fcfe6aebf99fbdb9,B7_STANDARD,141.9,2026-02-22T00:44:11.933Z,2026-02-13T13:23:48.909Z
175557,9dc52d39e996daf4efc8e4c7aeabed7ce271a570b9065929e9812dd64aa93af5,E5,169.9,2026-03-16T18:44:01.260Z,2026-03-16T18:43:02.000Z
368945,6c0e6f0809a60f86d875304d01ad70819e3f77f1a6de2a5664d0587a57195f66,B7_STANDARD,191.9,2026-04-07T20:32:31.802Z,2026-04-07T20:28:17.000Z
22894,9c13af9402f349b10aee716640b4ea4aa4e9312302036462bb1302c860020412,B7_PREMIUM,145,2026-02-11T22:36:02.114Z,2026-02-11T22:25:43.000Z
73091,3e962304e580067eda0dc76e45ebea807f69062622cc35141d7a6a7701491dfa,B7_STANDARD,136.9,2026-03-02T22:02:56.329Z,2026-03-02T21:59:19.168Z
316897,41e0d00f931aba699a24943a2464f1814cd2b9f455a2fd53cd812e6fa53dd64c,B7_STANDARD,185.9,2026-04-01T06:52:03.961Z,2026-04-01T06:49:07.000Z
168828,3d40e72be08fb5225f116e00670b46648dba9c5d07c0d34f8068065fe9a4a597,B7_STANDARD,156.9,2026-03-15T14:00:01.347Z,2026-03-15T13:57:07.000Z
230137,9e19fac83cc9665bf43933be9988f2b6d10ef4beec05191cd953e11e1a28cc36,E10,152.9,2026-03-23T06:04:03.421Z,2026-03-23T06:01:24.000Z
27364,7a1cd512390b2f2e16f0f302538026347ab7aade6054ceb22a862721a746a669,E10,131,2026-02-16T23:44:40.200Z,2026-02-16T23:43:45.000Z
356517,27f7d8c982d45486195d3c3dd75fbf6db37288c465a335281deb6b3b52f6aecf,B7_STANDARD,191.9,2026-04-05T22:08:07.459Z,2026-04-05T22:06:49.000Z
227669,e063668ce24d588862774199663007345cc7090ce3d523f06c2525f9a0b72a00,E10,149.9,2026-03-22T18:04:08.003Z,2026-03-22T18:03:22.000Z
254451,3dbda9b706143419309a29c76c6d4622c4d7d697ef47abcb1057940187c08928,B7_STANDARD,170.9,2026-03-24T22:56:02.471Z,2026-03-24T22:55:04.000Z
5577,e38c0cb0aab0b9b9e13dc3dca50cba76ea7172f68f9d67e3add3d65fb6bc82d8,E10,130,2026-02-07T21:40:02.022Z,2026-02-03T08:45:00.000Z
324146,aa26b5658c30c8a8f20eed87cd2c307f4f83ba529dff420a5176c47f9a49d050,E5,175.9,2026-04-01T21:04:06.017Z,2026-04-01T21:00:13.000Z
354878,4402ed46ed9950d62dbf97bf39dac3fd6d93dc6b4044cf3c39a5112ff965b301,E10,156.9,2026-04-05T13:00:08.802Z,2026-04-05T13:04:03.000Z
115850,60903ed815ae6f49a07f34b526c32677e2f05ffb3ba3ead3994b50544d4d76a7,E10,136.9,2026-03-07T00:01:53.315Z,2026-03-06T23:58:10.134Z
290801,45ecd142cd4611e1c65f4bffa10651d247d77124ce2f9d60c137b829d8b9fce3,E10,141.9,2026-03-29T08:40:17.705Z,2026-03-29T08:36:26.000Z
271565,ca07466ba379cfb7d7997fe3d8ecd4f837e1a32f73d7e4ee4b49fa0d656366fb,B7_PREMIUM,216.9,2026-03-26T14:32:03.813Z,2026-03-26T14:29:23.000Z
250709,85b0ceaa7e76a064402047e6672837e58c9b68959bd6903d2fa1819f825e3bcd,E5,162.9,2026-03-24T13:52:02.515Z,2026-03-24T13:50:07.891Z
10138,b3ab858f0c21c3c3c13b1841d65696a81936534ce02aff4ab87aaddda0a45370,B7_STANDARD,150,2026-02-07T21:40:02.476Z,2026-02-07T20:34:54.000Z
289531,dbfb9a4442df6067e553d2446198ae1a5173dc5866444a05a139a915886d1f19,E10,146.9,2026-03-28T21:16:15.371Z,2026-03-28T21:15:20.000Z
177490,100607392c1ee7c19c051f1185aa194aed9779833ef70fb4608b66a6d7620ad3,E5,164.9,2026-03-17T02:24:01.923Z,2026-03-17T02:23:29.000Z
307461,2b00497a66e38b9029dcbab787c283cef8daac7d0faeea9f0dd666b054ffdac3,E5,168.9,2026-03-31T08:48:03.968Z,2026-03-31T08:47:26.000Z
82668,2a9f01f25407f77d43139e80f6f4023e9a3413b12be3cee82f3aa665c3e63de6,B7_STANDARD,149.9,2026-03-03T17:04:10.876Z,2026-03-03T16:59:25.698Z
73724,3eb50b561ea82521aee76f46eb3ea91a560b04ef5159e77410aa2f327838513b,E5,149.9,2026-03-02T23:04:08.333Z,2026-03-02T23:03:21.305Z
139131,38b499e3b83c13f743a992c0485acd67216e281dcd13bf918ab413c2fedd299d,E5,159.9,2026-03-10T10:08:07.901Z,2026-03-10T10:05:54.151Z
258033,ac1b28fd04fb8a520ae78696cd0f8c6596e56f29870a2abdd0a83516fef54f94,B7_PREMIUM,193.9,2026-03-25T07:44:03.802Z,2026-03-25T07:41:08.000Z
216667,1ac40a91253b91e37247a4f20e763d3bf4258f5c2a594c6d06e3d0fecfa37526,B7_STANDARD,165.9,2026-03-21T09:03:21.171Z,2026-03-21T08:56:41.230Z
247316,cbb6dfd4835b606e1d3dc1d09fef256d439859b3ae65ad3553855f1d6046c0c7,B7_STANDARD,172.9,2026-03-24T09:56:03.586Z,2026-03-24T09:54:14.000Z
211911,6bf6d49b4a4a11cb6286489c15d2dade0321d65c93a5eb06b4cfa45236d68744,B7_PREMIUM,194.9,2026-03-20T16:56:03.511Z,2026-03-20T16:53:20.000Z
357265,4411c8484407da7a8907876a1134d3d0a0b1622ddbc781f30a966b5bf53373d7,E5,178.9,2026-04-06T08:12:03.189Z,2026-04-06T08:11:44.000Z
344584,b98be6d381180aae9c325bb70681bb21a80bd06fb8dda40f9fe4a37feffc6883,B7_STANDARD,187.9,2026-04-03T18:52:04.156Z,2026-04-03T18:51:09.000Z
221023,751cf55eedb8b6b389c5ade6c13f7cbc6ac16784c2aed8a93862240b9eb8f37a,E10,143.9,2026-03-21T15:20:02.831Z,2026-03-21T15:17:04.466Z
378963,bee9b7b11f1bbbe5e2e7fa6034dd8902a24853c9d91734de581a89a82ab5a15f,B7_STANDARD,193.9,2026-04-09T12:33:46.531Z,2026-04-09T12:28:59.000Z
199684,2ec40188e763fc23047ba0351dffc7a3f8c8bde5d61433d6e074f2291a3e9661,E10,147.9,2026-03-19T13:32:05.046Z,2026-03-19T13:29:42.000Z
166722,8c821b5660c8703bd0edcbdd6ac2244f2a1b5fb4760e7c34234ecd11a38ab49a,E5,157.7,2026-03-14T18:36:01.162Z,2026-03-14T18:34:00.000Z
229689,b0f6e1cb3b1c9eea8085ae1bc21f3e01403e96a02c3caec34de6ac35da5f339a,B7_STANDARD,169.9,2026-03-22T23:04:03.521Z,2026-03-22T23:00:35.000Z
133877,8d943179a2e0be5c8e6a4724fc2b5936be1bd46880c8f480767b4fdae48e6fdd,B7_STANDARD,142.9,2026-03-09T17:36:01.574Z,2026-03-09T16:47:42.168Z
70227,d64a4cf77f9c55b2394e414743b3f164ea5096856a6b742ecf90a16ee4269ab6,B7_STANDARD,138.9,2026-03-02T12:16:50.484Z,2026-03-02T12:14:30.220Z
242976,e6e9d1045188c76db1b92cccb9611a233665c2747fa166aab985f0f056a3a672,E10,156.9,2026-03-23T20:44:13.441Z,2026-03-23T20:40:37.000Z
4327,eba08da846163606b360d9bb8c7244a0d1b903bb151b41b56bae7079dbe47c7d,B7_PREMIUM,170,2026-02-07T21:40:01.943Z,2026-02-03T11:20:00.000Z
181397,4f2ce11501d1bf3a3074f65049e08c88e835f4019f402b019a8e17c27c98564f,B7_STANDARD,166.9,2026-03-17T13:16:01.226Z,2026-03-17T13:13:27.000Z
396254,0d878cd92244f1a5621ba8eafb2f5237c8c5feecd7d5f18f213d5c40aae9c38c,B7_STANDARD,182.9,2026-04-16T13:08:03.593Z,2026-04-16T13:04:43.000Z
332661,49b661279f63fa3b45955de8737d2b89f02090fb416ca3a034f2b82a11d4363e,E5,164.9,2026-04-02T15:33:02.369Z,2026-04-02T14:01:42.337Z
107688,44d63ae3827ef32bc1300f471cb34b5e3b03d66a52883ff2d4a04c82d85aa81a,E10,134.9,2026-03-06T10:40:07.615Z,2026-03-06T10:37:01.456Z
133475,d14623cc46597c5cd48c9df68a4c519ac5a26e756b9c98feb4179bec614fd264,B7_STANDARD,157.9,2026-03-09T16:20:07.876Z,2026-03-09T16:18:03.069Z
348654,b8a458cc6c56c9831c7b65bef15fce7df34ae31ceda62a54e433d8e9bf49e7fb,E10,159.9,2026-04-04T11:52:04.229Z,2026-04-04T11:51:29.000Z
210752,834d09247ea4af52b8ac10a6cc20d25e0417a85daf989c58e933af670dc2ef15,E10,142.9,2026-03-20T15:28:03.596Z,2026-03-20T15:24:02.000Z
191983,e7c79f3025c88956fceb68df1357171f3fc4c41ef11901e933c4cf675a67b38b,E10,148.9,2026-03-18T15:28:06.323Z,2026-03-18T15:25:51.000Z
290470,2cf50b22dd38503d38ecaf2b4d43c315519b7ec2b0c0a537e2682335fb509518,B7_STANDARD,179.9,2026-03-28T23:56:02.699Z,2026-03-28T23:54:20.000Z
15650,9a05a6af37e7432db4d2a7196f9aaaac60896de723f2809637b6f8126c550233,E5,155,2026-02-07T21:40:02.876Z,2026-01-29T10:25:32.000Z
356640,5f5de6caa2183e83a147122557d5d8b3afd6b9440ebc547e5dd9232768141071,B7_STANDARD,191.9,2026-04-05T22:52:03.122Z,2026-04-05T22:48:34.000Z
156714,7447dc7472b893e8c2c4331ca810c2a8ace3d99be2ab181cefe70e036e9a68ef,B7_STANDARD,152.9,2026-03-14T18:08:01.943Z,2026-03-13T14:31:06.951Z
17021,e145468c0c0db4446b961a7d19b4dfd2e7f57ccfe1a0c69af360320880122e0e,E10,133,2026-02-07T21:40:03.032Z,2026-02-07T10:22:53.000Z
40065,3287e71bc03b9c868eb756baa9c48bc41bfbd976b65f7d76b20fb5ed67bead44,E10,159.9,2026-02-22T00:44:10.986Z,2026-02-19T14:36:54.946Z
